FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp
Zorhan,Bassong,CF Montreal,D,125000.00,137500.00
Zachary,Brault-Guillard,CF Montreal,D,275000.00,319375.00
Sebastian,Breza,CF Montreal,GK,84000.00,84000.00
Rudy,Camacho,CF Montreal,D,500000.00,554000.00
Mathieu,Choiniere,CF Montreal,M,125000.00,134238.00
Gabriele,Corbo,CF Montreal,D,120192.00,120192.00
Keesean,Ferdinand,CF Montreal,D,89716.00,99936.00
Tomas,Giraldo,CF Montreal,M,110000.00,121000.00
Ahmed,Hamdi,CF Montreal,M,475000.00,572500.00
Sunusi,Ibrahim,CF Montreal,F,200000.00,291250.00
Bjorn,Johnsen,CF Montreal,F,1100000.00,1236667.00
Alistair,Johnston,CF Montreal,M-D,400000.00,445625.00
Kei,Kamara,CF Montreal,F,84000.00,94000.00
Logan,Ketterer,CF Montreal,GK,84000.00,84000.00
Ismael,Koné,CF Montreal,M,65500.00,68125.00
Jojea,Kwizera,CF Montreal,M,65500.00,65500.00
Lassi,Lappalainen,CF Montreal,M,510000.00,540000.00
Djordje,Mihailovic,CF Montreal,M,700000.00,751875.00
Matko,Miljevic,CF Montreal,M,545455.00,593364.00
Kamal,Miller,CF Montreal,D,300000.00,345000.00
Chinonso,Oﬀor,CF Montreal,F,159996.00,209396.00
James,Pantemis,CF Montreal,GK,145000.00,160833.00
Samuel,Piette,CF Montreal,M,400000.00,429750.00
Romell,Quioto,CF Montreal,F,800000.00,885000.00
Sean,Rea,CF Montreal,,66724.00,74809.00
Nathan-Dylan,Saliba,CF Montreal,,66724.00,77200.00
Jonathan,Sirois,CF Montreal,GK,84000.00,88319.00
Robert,Thorkelsson,CF Montreal,D,150000.00,173500.00
Joaquin,Torres,CF Montreal,M,230000.00,279800.00
Mason,Toye,CF Montreal,F,500000.00,558000.00
Victor,Wanyama,CF Montreal,M,2400000.00,3091667.00
Joel,Waterman,CF Montreal,D,125000.00,133909.00
Karifa,Yao,CF Montreal,D,85444.00,89933.00
Rida,Zouhir,CF Montreal,M,66724.00,74809.00
Harrison,Aﬀul,Charlotte FC,D,300000.00,332500.00
Jordy,Alcivar,Charlotte FC,M,235000.00,325600.00
Adam,Armour,Charlotte FC,D,65500.00,65500.00
Benjamin,Bender,Charlotte FC,M,65500.00,83000.00
Brandt,Bronico,Charlotte FC,M,125000.00,134330.00
Nathan,Byrne,Charlotte FC,F,560000.00,607833.00
Guzman,Corujo,Charlotte FC,D,600000.00,633500.00
Alan Steven,Franco,Charlotte FC,M,480000.00,538300.00
Christian,Fuchs,Charlotte FC,D,375000.00,375000.00
McKinze,Gaines,Charlotte FC,F,84000.00,86750.00
Christopher,Hegardt,Charlotte FC,M,65500.00,73012.00
Derrick,Jones,Charlotte FC,M,185000.00,207969.00
Kamil,Jóźwiak,Charlotte FC,F-M,900000.00,1017000.00
Kristijan,Kahlina,Charlotte FC,GK,425000.00,451875.00
Jaylin,Lindsey,Charlotte FC,D,200000.00,235625.00
Adilson,Malanda,Charlotte FC,D,250000.00,278083.00
George,Marks,Charlotte FC,GK,65500.00,65500.00
Quinn,McNeill,Charlotte FC,M,65500.00,65500.00
Vinicius,Mello,Charlotte FC,F,300000.00,334900.00
Joseph,Mora,Charlotte FC,D,200000.00,200000.00
Yordy,Reyna,Charlotte FC,M-F,797500.00,797500.00
Daniel,Rios,Charlotte FC,F,230000.00,251500.00
Brian,Romero,Charlotte FC,M,65500.00,76333.00
Koa,Santos,Charlotte FC,D,65500.00,65500.00
Nuno,Santos,Charlotte FC,M,500000.00,561387.00
Andre,Shinyashiki,Charlotte FC,F,140000.00,150000.00
Pablo,Sisniega,Charlotte FC,GK,180000.00,200667.00
Jan,Sobocinski,Charlotte FC,D,325000.00,351250.00
Karol,Świderski,Charlotte FC,F,2200000.00,2258000.00
Kerwin,Vargas,Charlotte FC,F,350000.00,392167.00
Anton,Walkes,Charlotte FC,D,325000.00,353594.00
Adrian,Zendejas,Charlotte FC,GK,84000.00,91986.00
Victor,Bezerra,Chicago Fire,F,84000.00,96461.00
Jonathan,Bornstein,Chicago Fire,D,300000.00,330000.00
Chris,Brady,Chicago Fire,GK,159996.00,183246.00
Kendall,Burks,Chicago Fire,D,84000.00,84000.00
Javier,Casas,Chicago Fire,M,84000.00,85900.00
Rafael,Czichos,Chicago Fire,D,1300000.00,1336667.00
Jhon Jader,Duran,Chicago Fire,F,120000.00,167000.00
Jhon,Espinoza,Chicago Fire,D,216000.00,242500.00
Gaston,Gimenez,Chicago Fire,M,2060000.00,2360667.00
Brian,Gutierrez,Chicago Fire,M,104000.00,105900.00
Fabian,Herbers,Chicago Fire,M,260000.00,281250.00
Stanislav,Ivanov,Chicago Fire,M,300000.00,359000.00
Alex,Monis,Chicago Fire,M,84000.00,85900.00
Chris,Mueller,Chicago Fire,M,549996.00,612316.00
Miguel Angel,Navarro,Chicago Fire,D,200004.00,240204.00
Federico,Navarro,Chicago Fire,M,200004.00,275004.00
Wyatt,Omsberg,Chicago Fire,D,140000.00,157000.00
Sergio,Oregel,Chicago Fire,M,65500.00,65500.00
Mauricio,Pineda,Chicago Fire,D-M,225000.00,248875.00
Kacper,Przybylko,Chicago Fire,F,1100004.00,1212504.00
Andre,Reynolds,Chicago Fire,D,90000.00,98000.00
Spencer,Richey,Chicago Fire,GK,132000.00,132000.00
Allan,Rodriguez,Chicago Fire,M,84000.00,85900.00
Missael,Rodriguez,Chicago Fire,F,65500.00,65500.00
Boris,Sekulic,Chicago Fire,D,596000.00,668900.00
Xherdan,Shaqiri,Chicago Fire,M,7350000.00,8153000.00
Gabriel,Slonina,Chicago Fire,GK,143000.00,147800.00
Carlos,Teran,Chicago Fire,D,200000.00,255440.00
Jairo,Torres,Chicago Fire,M,849996.00,1219329.00
Lalas,Abubakar,Colorado Rapids,D,235000.00,272125.00
Bryan,Acosta,Colorado Rapids,M,650000.00,706667.00
Sebastian,Anderson,Colorado Rapids,D,105000.00,106667.00
Michael,Barrios,Colorado Rapids,M,650000.00,680000.00
Cole,Bassett,Colorado Rapids,M,450000.00,450000.00
Steven,Beitashour,Colorado Rapids,D,150000.00,172500.00
Michael,Edwards,Colorado Rapids,D,84000.00,84000.00
Lucas,Esteves,Colorado Rapids,D,373032.00,426092.00
Braian,Galvan,Colorado Rapids,F,318000.00,414322.00
Felipe,Gutierrez,Colorado Rapids,M,552000.00,569250.00
Clint,Irwin,Colorado Rapids,GK,200000.00,213300.00
Aboubacar,Keita,Colorado Rapids,D,135000.00,135000.00
Oliver,Larraz,Colorado Rapids,M,65500.00,65500.00
Jonathan,Lewis,Colorado Rapids,F,410000.00,435000.00
Anthony,Markanich,Colorado Rapids,D,65500.00,65500.00
Philip,Mayaka,Colorado Rapids,M,100000.00,113000.00
Drew,Moor,Colorado Rapids,D,150000.00,172500.00
Sam,Nicholson,Colorado Rapids,M,300000.00,335313.00
Jack,Price,Colorado Rapids,M,662500.00,725000.00
Ralph,Priso,Colorado Rapids,M,85444.00,89195.00
Abraham,Rodriguez,Colorado Rapids,GK,84000.00,84000.00
Keegan,Rosenberry,Colorado Rapids,D,400000.00,400000.00
Diego,Rubio Kostner,Colorado Rapids,F,585000.00,629583.00
"Dantouma ""Yaya""",Toure,Colorado Rapids,F,65500.00,80118.00
Jackson,Travis,Colorado Rapids,M,65500.00,68000.00
Gustavo,Vallecilla,Colorado Rapids,D,312000.00,344880.00
Collen,Warner,Colorado Rapids,M,84000.00,84000.00
Danny,Wilson,Colorado Rapids,D,330000.00,354750.00
Darren,Yapi,Colorado Rapids,F,65500.00,76333.00
William,Yarbrough,Colorado Rapids,GK,300000.00,375000.00
Gyasi,Zardes,Colorado Rapids,F,1500000.00,1550000.00
Max,,Colorado Rapids,M,212000.00,293360.00
Jalil,Anibaba,Columbus Crew,D,150000.00,150000.00
Evan,Bush,Columbus Crew,GK,84000.00,84000.00
Miloš,Degenek,Columbus Crew,D,715000.00,812000.00
Luis,Diaz,Columbus Crew,M,375000.00,408900.00
Derrick,Etienne,Columbus Crew,M,175000.00,175000.00
Mohamed,Farsi,Columbus Crew,D,65500.00,75333.00
Marlon,Hairston,Columbus Crew,M-D,175000.00,175000.00
Cucho,Hernandez,Columbus Crew,F,2600000.00,2886000.00
Erik,Hurtado,Columbus Crew,F,84000.00,84000.00
James,Ikbekeme,Columbus Crew,M,315000.00,408281.00
Perry,Kitchen,Columbus Crew,M,300000.00,326667.00
Artur,de Lima,Columbus Crew,M,564000.00,615633.00
Alexandru,Matan,Columbus Crew,M,425000.00,458250.00
Jonathan,Mensah,Columbus Crew,D,1000000.00,1140667.00
Keven,Molino,Columbus Crew,M,700348.00,700348.00
Steven,Moreira,Columbus Crew,D,550000.00,632708.00
Aidan,Morris,Columbus Crew,M,170000.00,172000.00
Jake,Morris,Columbus Crew,D,65500.00,65500.00
Darlington,Nagbe,Columbus Crew,M,1760000.00,1760000.00
Isaiah,Parente,Columbus Crew,M,66724.00,70724.00
Eloy,Room,Columbus Crew,GK,800000.00,883000.00
Jacen,Russel-Rowe,Columbus Crew,F,65500.00,72866.00
Will,Sands,Columbus Crew,D,84000.00,90250.00
Pedro,Santos,Columbus Crew,D,625000.00,687500.00
Patrick,Schulte,Columbus Crew,GK,84000.00,96431.00
Brady,Scott,Columbus Crew,GK,84000.00,84000.00
Josh,Williams,Columbus Crew,D,325000.00,325000.00
Yaw,Yeboah,Columbus Crew,M,600000.00,663750.00
Sean,Zawadzki,Columbus Crew,M,84000.00,89000.00
Lucas,Zelarayan,Columbus Crew,M,3100000.00,3700000.00
Matai,Akinmboni,DC United,D,65500.00,75000.00
Antonio,Alfaro,DC United,D,89513.00,89513.00
Christian,Benteke,DC United,F,4000000.00,4182778.00
Miguel,Berry,DC United,F,120000.00,120000.00
Steven,Birnbaum,DC United,D,750000.00,762500.00
Russell,Canouse,DC United,M,515000.00,515000.00
Sofiane,Djeﬀal,DC United,M,65500.00,65500.00
Chris,Durkin,DC United,M,400000.00,445000.00
Kristian,Fletcher,DC United,F,84000.00,105189.00
Taxiarchis,Fountas,DC United,F,1600000.00,1641000.00
Tyler,Freeman,DC United,F,110000.00,112500.00
Jeremy,Garay,DC United,M,65500.00,69550.00
Jacob,Greene,DC United,D-M,85444.00,88444.00
Sami,Guediri,DC United,D,84000.00,84000.00
Bill,Hamid,DC United,GK,700000.00,700000.00
Brendan,Hines-Ike,DC United,D,375000.00,417917.00
Jackson,Hopkins,DC United,M,65500.00,65833.00
Ola,Kamara,DC United,F,1500000.00,1520000.00
Jon,Kempin,DC United,GK,84000.00,84000.00
Theodore,Ku-DiPietro,DC United,M,65500.00,65500.00
Ravel,Morrison,DC United,M,850000.00,917844.00
Andy,Najar,DC United,D,375000.00,375000.00
David,Ochoa,DC United,GK,103500.00,103500.00
Chris,Odoi-Atsem,DC United,D,140000.00,151000.00
Victor,Palsson,DC United,M,850000.00,863125.00
Adrien,Perez,DC United,F,89513.00,89513.00
Donovan,Pines,DC United,D,150000.00,152000.00
Nigel,Robertha,DC United,F,550000.00,622406.00
Martin,Rodriguez,DC United,F-M,456000.00,597200.00
Rafael,Romo,DC United,GK,250000.00,285833.00
Gaoussou,Samake,DC United,D-M,84000.00,84000.00
Hayden,Sargis,DC United,D,65500.00,65500.00
Andrew,Skundrich,DC United,M-F,89513.00,89513.00
Brad,Smith,DC United,D,550000.00,591250.00
Kimarni,Smith,DC United,M-F,85444.00,85444.00
Luciano,Acosta,FC Cincinnati,M,1943500.00,2222854.00
Isaac,Atanga,FC Cincinnati,F,350000.00,364000.00
Dominique,Badji,FC Cincinnati,F,500000.00,555000.00
Zico,Bailey,FC Cincinnati,D,84000.00,84000.00
Alvaro,Barreal,FC Cincinnati,F,350000.00,350000.00
Tyler,Blackett,FC Cincinnati,D,840000.00,840000.00
Geoﬀ,Cameron,FC Cincinnati,D,387000.00,469000.00
Roman,Celentano,FC Cincinnati,GK,84000.00,99000.00
Allan,Cruz,FC Cincinnati,M,1140000.00,1254000.00
Ray,Gaddis,FC Cincinnati,D,230000.00,230000.00
Nick,Hagglund,FC Cincinnati,D,84000.00,84000.00
Calvin,Harris,FC Cincinnati,F,85444.00,100444.00
Alec,Kann,FC Cincinnati,GK,200000.00,220833.00
Yuya,Kubo,FC Cincinnati,M,1091000.00,1206750.00
Evan,Louro,FC Cincinnati,GK,84000.00,84000.00
Nicholas,Markanich,FC Cincinnati,F,65500.00,65500.00
Ronald,Matarrita,FC Cincinnati,D,750000.00,806875.00
Matt,Miazga,FC Cincinnati,D,1464000.00,1464000.00
Ben,Mines,FC Cincinnati,M,84000.00,88840.00
Junior,Moreno,FC Cincinnati,M,325000.00,373750.00
Ian,Murphy,FC Cincinnati,D,65500.00,67750.00
John,Nelson,FC Cincinnati,D,65500.00,73500.00
Obinna,Nwobodo,FC Cincinnati,M,900000.00,1028100.00
Arquimides,Ordonez,FC Cincinnati,F,65500.00,69037.00
Alvas,Powell,FC Cincinnati,D,150000.00,167000.00
Harrison,Robledo,FC Cincinnati,F,65500.00,86391.00
Sergio,Santos,FC Cincinnati,F,850000.00,918500.00
Brenner,Souza da Silva,FC Cincinnati,F,1680000.00,2218600.00
Beckham,Sunderland,FC Cincinnati,GK,84000.00,87863.00
Brandon,Vazquez,FC Cincinnati,F,275000.00,517500.00
Kenneth,Vermeer,FC Cincinnati,GK,84000.00,84000.00
Paul,Arriola,FC Dallas,M,1100000.00,1130000.00
Lucas,Bartlett,FC Dallas,D,84000.00,84000.00
Antonio,Carrera,FC Dallas,GK,65500.00,85019.00
Edwin,Cerrillo,FC Dallas,M,130000.00,145000.00
Justin,Che,FC Dallas,D,100000.00,109209.00
Kalil,Elmedkhar,FC Dallas,F,66724.00,66724.00
Marco,Farfan,FC Dallas,D,225000.00,225000.00
Jesus,Ferreira,FC Dallas,F,1300000.00,1499000.00
Matt,Hedges,FC Dallas,D,900000.00,900000.00
Dominick,Hernandez,FC Dallas,M,66724.00,76438.00
Franco,Jara,FC Dallas,F,2540000.00,3227000.00
Bernard,Kamungo,FC Dallas,M,84000.00,84000.00
Sebastian,Lletget,FC Dallas,M,900000.00,1023750.00
Jose Antonio,Martinez,FC Dallas,D,650000.00,723000.00
Jimmy,Maurer,FC Dallas,GK,275000.00,292887.00
Eddie,Munjoma,FC Dallas,D,84000.00,84000.00
Tsiki,Ntsabeleng,FC Dallas,M,65500.00,65500.00
Jader,Obrian,FC Dallas,F,382500.00,467100.00
Maarten,Paes,FC Dallas,GK,150000.00,187500.00
Isaiah,Parker,FC Dallas,D,65500.00,77500.00
Paxton,Pomykal,FC Dallas,M,700000.00,700000.00
Facundo,Quignon,FC Dallas,M,786000.00,840627.00
Joshué,Quiñónez,FC Dallas,D,180000.00,227833.00
Beni,Redzic,FC Dallas,M,66724.00,74346.00
Thomas,Roberts,FC Dallas,M,160000.00,172000.00
Dante,Sealy,FC Dallas,F,140000.00,164417.00
Brandon,Servania,FC Dallas,M,400000.00,455833.00
Collin,Smith,FC Dallas,D,90000.00,93000.00
Nkosi,Tafari Burgess,FC Dallas,D,197950.00,197950.00
Ema,Twumasi,FC Dallas,D,290000.00,309300.00
Alan,Velasco,FC Dallas,F,1100000.00,1305000.00
Nanu,,FC Dallas,D,600000.00,668750.00
Beto,Avila,Houston Dynamo,F-M,65500.00,65500.00
Corey,Baird,Houston Dynamo,F,440000.00,471031.00
Mateo,Bajamich,Houston Dynamo,F,286000.00,346069.00
Ethan,Bartlow,Houston Dynamo,D,84000.00,91500.00
Adalberto,Carrasquilla,Houston Dynamo,M,418908.00,469132.00
Juan,Castilla,Houston Dynamo,M,65500.00,70022.00
Darwin,Ceren,Houston Dynamo,M,190000.00,240000.00
Steve,Clark,Houston Dynamo,GK,560000.00,620031.00
Griffin,Dorsey,Houston Dynamo,D,125000.00,144000.00
Thiago,Fernandes,Houston Dynamo,F,310344.00,370344.00
Sebastián ,Ferreira,Houston Dynamo,F,1600000.00,1970200.00
Teenage,Hadebe,Houston Dynamo,D,1014000.00,1179177.00
Hector,Herrera,Houston Dynamo,M,4750000.00,5246875.00
Ian,Hoffmann,Houston Dynamo,D,85444.00,85444.00
Sam,Junqua,Houston Dynamo,D,89513.00,89513.00
Nico,Lemoine,Houston Dynamo,F,84000.00,84000.00
Adam,Lundkvist,Houston Dynamo,D,325000.00,372500.00
Michael,Nelson,Houston Dynamo,GK,125000.00,139500.00
Marcelo,Palomino,Houston Dynamo,M,84000.00,84000.00
Tim,Parker,Houston Dynamo,D,1000000.00,1037500.00
Fafa,Picault,Houston Dynamo,F,600000.00,600000.00
Nelson,Quinones,Houston Dynamo,F,150996.00,171890.00
Darwin,Quintero,Houston Dynamo,F,600000.00,661250.00
Brooklyn,Raines,Houston Dynamo,M,65500.00,83563.00
Daniel Esteban,Rios,Houston Dynamo,M,65500.00,70022.00
Memo,Rodriguez,Houston Dynamo,M,285000.00,310935.00
Daniel,Steres,Houston Dynamo,D,450000.00,468750.00
Thorleifur,Ulfarsson,Houston Dynamo,F,65500.00,77699.00
Xavier,Valdez,Houston Dynamo,GK,65500.00,75211.00
Zarek,Valentin,Houston Dynamo,D,260000.00,290000.00
Matias Gabri,Vera,Houston Dynamo,M,550000.00,622812.00
Zeca,,Houston Dynamo,D,218182.00,259015.00
George,Acosta,Inter Miami,M,65500.00,65500.00
Noah,Allen,Inter Miami,D,65500.00,67167.00
Edison,Azcona Velez,Inter Miami,M,65500.00,65500.00
Drake,Callender,Inter Miami,GK,130000.00,130000.00
Leonardo,Campana,Inter Miami,F,84000.00,135680.00
Gregore,De Magalhaes Silv,Inter Miami,M,700000.00,801000.00
CJ,Dos Santos,Inter Miami,GK,65500.00,70800.00
Bryce,Duke,Inter Miami,M,122000.00,122000.00
Ian,Fray,Inter Miami,D,84000.00,84000.00
Kieran,Gibbs,Inter Miami,D,370000.00,378167.00
Leandro,Gonzalez Pirez,Inter Miami,D,892500.00,1052750.00
Gonzalo Gera,Higuain,Inter Miami,F,5100000.00,5793750.00
Corentin,Jean,Inter Miami,F,720000.00,788400.00
Joevin Martin,Jones,Inter Miami,D-M,360000.00,458100.00
Ariel,Lassiter,Inter Miami,F,210000.00,230280.00
Damion,Lowe,Inter Miami,D,225000.00,268333.00
Aime,Mabika,Inter Miami,D,65500.00,73625.00
Nick,Marsman,Inter Miami,GK,474996.00,587184.00
Blaise,Matuidi,Inter Miami,M,1500000.00,1500000.00
Christopher,McVey,Inter Miami,D,199992.00,224292.00
Jean,Mota,Inter Miami,D-M,700000.00,805000.00
Harvey,Neville,Inter Miami,D,65500.00,65500.00
Rodolfo,Pizarro,Inter Miami,M-F,3050000.00,3350000.00
Alejandro,Pozuelo,Inter Miami,M,3800000.00,4693000.00
Robert,Robinson,Inter Miami,F,140000.00,185000.00
Emerson,Rodriguez,Inter Miami,M,315000.00,350500.00
Ryan,Sailor,Inter Miami,D,65500.00,65500.00
Brek,Shea,Inter Miami,M-D,182000.00,206100.00
Robert,Taylor,Inter Miami,F,252000.00,278900.00
Victor,Ulloa,Inter Miami,M,250000.00,250000.00
Felipe,Valencia-Barona,Inter Miami,F,65500.00,65500.00
Indiana,Vassilev,Inter Miami,F,84000.00,134000.00
DeAndre,Yedlin,Inter Miami,D,800000.00,848750.00
Daniel,Aguirre,LA Galaxy,M-F,66724.00,66724.00
Efrain,Alvarez,LA Galaxy,M,600000.00,706250.00
Julian,Araujo,LA Galaxy,D,575000.00,678750.00
Jonathan,Bond,LA Galaxy,GK,475000.00,526875.00
Gastón,Brugman,LA Galaxy,M,1200000.00,1409000.00
Kevin,Cabral,LA Galaxy,F,1650000.00,1650000.00
Martin,Caceres,LA Galaxy,D,240000.00,294400.00
Douglas,Costa,LA Galaxy,F,3000000.00,5800000.00
Sega,Coulibaly,LA Galaxy,D,420000.00,457000.00
Marco,Delgado,LA Galaxy,M,650000.00,726250.00
Nick,DePuy,LA Galaxy,D,231000.00,231000.00
Cameron,Dunbar,LA Galaxy,F,120000.00,136750.00
Raheem,Edwards,LA Galaxy,D-M,275000.00,307500.00
Adam,Esparza-Saldana,LA Galaxy,M,89513.00,89513.00
Marcus,Ferkranus,LA Galaxy,D,100000.00,113625.00
Chase,Gasper,LA Galaxy,D,375000.00,400000.00
Samuel,Grandsir,LA Galaxy,F-M,900000.00,988427.00
Carlos Migue,Harvey,LA Galaxy,D-M,84000.00,84000.00
Javier,Hernandez,LA Galaxy,F,6000000.00,7443750.00
Dejan,Joveljic,LA Galaxy,F,612500.00,612500.00
Preston,Judd,LA Galaxy,F,65500.00,65500.00
Jonathan,Klinsmann,LA Galaxy,GK,200000.00,200000.00
Sacha,Kljestan,LA Galaxy,M,84000.00,84000.00
Kelvin,Leerdam,LA Galaxy,D,300000.00,335000.00
Jalen,Neal,LA Galaxy,D,100000.00,113625.00
Jonathan,Perez,LA Galaxy,M,150000.00,171750.00
Ricard,Puig,LA Galaxy,M,1612500.00,1695000.00
Richard,Sanchez,LA Galaxy,GK,84000.00,84000.00
Victor,Vazquez,LA Galaxy,M,440000.00,440000.00
Jorge,Villafaña,LA Galaxy,D,450000.00,486667.00
Derrick,Williams,LA Galaxy,D,750000.00,821458.00
Eriq,Zavaleta,LA Galaxy,D,84000.00,84000.00
Kellyn,Acosta,LAFC,M,1100000.00,1215000.00
Cristian,Arango,LAFC,M-F,624000.00,683000.00
Gareth,Bale,LAFC,M-F,1600000.00,2386667.00
Latif,Blessing,LAFC,M,400000.00,416667.00
Denis,Bouanga,LAFC,F,2083333.00,2083333.00
Giorgio,Chiellini,LAFC,D,1000000.00,1075000.00
Jose,Cifuentes,LAFC,M,367875.00,411750.00
Maxime,Crepeau,LAFC,GK,275000.00,302500.00
Erik,Duenas,LAFC,D,100000.00,102000.00
Franco,Escobar,LAFC,D,550008.00,550008.00
Mamadou,Fall,LAFC,D-M,106000.00,118750.00
Julian,Gaines,LAFC,F,85444.00,87444.00
Francisco,Ginella,LAFC,M,450000.00,572250.00
Ryan,Hollingshead,LAFC,D,393750.00,393750.00
Sebastien,Ibeagha,LAFC,D,225000.00,252125.00
Cal,Jennings,LAFC,F,84000.00,84000.00
Antonio,Leone,LAFC,D-M,100000.00,102000.00
John,McCarthy,LAFC,GK,110000.00,110000.00
Jhegson Seb,Méndez,LAFC,M,600000.00,636750.00
Jesus,Murillo,LAFC,D,450000.00,509500.00
Kwadwo,Opoku,LAFC,F-M,92000.00,133095.00
Nathan,Ordaz,LAFC,F,65500.00,68000.00
Diego,Palacios,LAFC,D,486000.00,510000.00
Tomas,Romero,LAFC,GK,90000.00,95000.00
Ilie,Sanchez,LAFC,M,1150000.00,1150000.00
Eddie,Segura,LAFC,D,200000.00,224000.00
Cristian,Tello,LAFC,F,1333333.00,1725069.00
Christian,Torres,LAFC,F,90000.00,101230.00
Mohamed,Traore,LAFC,D,100000.00,100000.00
Danny,Trejo,LAFC,F,65500.00,65500.00
Carlos,Vela,LAFC,F,2400000.00,2737500.00
Grayson,Barber,Major League Soccer,F,84000.00,87750.00
Joe,Corona,Major League Soccer,M,300000.00,315000.00
Matt,Hundley,Major League Soccer,F,110000.00,119000.00
Luis,Amarilla,Minnesota United,F,650000.00,785000.00
Kervin,Arriaga,Minnesota United,M,84000.00,103667.00
Alan,Benitez,Minnesota United,D,380000.00,437250.00
Michael,Boxall,Minnesota United,D,602210.00,655307.00
Abu,Danladi,Minnesota United,F,135000.00,142125.00
Bakaye,Dibassy,Minnesota United,D,650000.00,743125.00
Eric,Dick,Minnesota United,GK,84000.00,84000.00
Hassani,Dotson,Minnesota United,M-D,400000.00,457500.00
Fred,Emmings,Minnesota United,GK,84000.00,90000.00
Oniel,Fisher,Minnesota United,D,120000.00,133000.00
Franco,Fragapane,Minnesota United,M-F,249996.00,257496.00
