FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp
Nikola,Petkovic,Charlotte FC,M,360000.00,406250.00
João Pedro,Reginaldo,Charlotte FC,D,89716.00,101311.00
Iuri,Tavares,Charlotte FC,F,89716.00,101769.00
Tyger,Smalls,Charlotte FC,F,71401.00,71401.00
Liel,Abada,Charlotte FC,F,2300000.00,2448500.00
Jahlane,Forbes,Charlotte FC,D,71401.00,71401.00
Ocimar,de Almeida Júnior,Charlotte FC,M,250000.00,292500.00
David,Bingham,Charlotte FC,GK,89716.00,89716.00
Chituru,Odunze,Charlotte FC,GK,71401.00,84909.00
Jere,Uronen,Charlotte FC,D,525000.00,572813.00
Jack,Neeley,Charlotte FC,D,71401.00,73401.00
Bill,Tuiloma,Charlotte FC,D,460000.00,484938.00
Nick,Scardina,Charlotte FC,D,71401.00,71401.00
Andrew,Privett,Charlotte FC,D,71401.00,71401.00
Kerwin,Vargas,Charlotte FC,F,400000.00,437125.00
Ashley,Westwood,Charlotte FC,M,750000.00,850000.00
Brian,Romero,Charlotte FC,F,100000.00,110833.00
Patrick,Agyemang,Charlotte FC,F,71401.00,71401.00
Nimfasha,Berchimas,Charlotte FC,F,89716.00,104650.00
Brandon,Cambridge,Charlotte FC,F,89716.00,97742.00
Jaylin,Lindsey,Charlotte FC,D,275000.00,311875.00
Karol,Swiderski,Charlotte FC,F,2200000.00,2258000.00
Brandt,Bronico,Charlotte FC,M,350000.00,389000.00
Nathan,Byrne,Charlotte FC,D,560000.00,607833.00
Adilson,Malanda,Charlotte FC,D,325000.00,353083.00
Kristijan,Kahlina,Charlotte FC,GK,550000.00,576875.00
Hamady,Diop,Charlotte FC,D,89716.00,97216.00
George,Marks,Charlotte FC,GK,89716.00,89716.00
Ben,Bender,Charlotte FC,M,115000.00,125000.00
Allan,Arigoni,Chicago Fire,D,462000.00,472000.00
Tobias,Salquist,Chicago Fire,D,400000.00,454167.00
Kellyn,Acosta,Chicago Fire,M,1392188.00,1558869.00
Hugo,Cuypers,Chicago Fire,F,3238000.00,3528044.00
Andrew,Gutman,Chicago Fire,D,600000.00,600000.00
Tom,Barlow,Chicago Fire,F,250000.00,280000.00
Javier,Casas,Chicago Fire,M,89716.00,94383.00
Brian,Gutiérrez,Chicago Fire,M,803409.00,895879.00
Mauricio,Pineda,Chicago Fire,D,345000.00,376220.00
Carlos,Terán,Chicago Fire,D,529000.00,619000.00
Georgios,Koutsias,Chicago Fire,F,470800.00,470800.00
Maren,Haile-Selassie,Chicago Fire,M,344000.00,383500.00
Wyatt,Omsberg,Chicago Fire,D,200000.00,217000.00
Spencer,Richey,Chicago Fire,GK,165000.00,165000.00
Sergio,Oregel,Chicago Fire,M,89716.00,89716.00
Federico,Navarro,Chicago Fire,M,500000.00,557500.00
Fabian,Herbers,Chicago Fire,F,400000.00,421250.00
Jonathan,Dean,Chicago Fire,D,115000.00,123167.00
Chase,Gasper,Chicago Fire,D,500000.00,525000.00
Arnaud,Souquet,Chicago Fire,D,620012.00,699679.00
Jeff,Gal,Chicago Fire,GK,89716.00,89716.00
Justin,Reynolds,Chicago Fire,D,71401.00,71401.00
Gastón,Giménez,Chicago Fire,M,1600000.00,1633333.00
Rafael,Czichos,Chicago Fire,D,1300000.00,1336667.00
Chris,Mueller,Chicago Fire,F,650004.00,712324.00
Ariel,Lassiter,Chicago Fire,F,230000.00,250280.00
Chris,Brady,Chicago Fire,GK,225000.00,248250.00
Victor,Bezerra,Chicago Fire,F,104004.00,116465.00
Bryan,Dowd,Chicago Fire,GK,71401.00,71401.00
Laurence,Wootton,Chicago Fire,M,71401.00,73285.00
Missael,Rodríguez,Chicago Fire,F,89716.00,89716.00
Miguel,Navarro,Colorado Rapids,D,300000.00,339000.00
Reggie,Cannon,Colorado Rapids,D,750000.00,841500.00
Rafael,Navarro Leal,Colorado Rapids,F,1392000.00,1449600.00
Ethan,Bandré,Colorado Rapids,GK,89716.00,89716.00
Jasper,Löffelsend,Colorado Rapids,M,230000.00,255833.00
Adam,Beaudry,Colorado Rapids,GK,71401.00,75568.00
Nate,Jones,Colorado Rapids,D,71401.00,71401.00
Kimani,Stewart-Baynes,Colorado Rapids,F,71401.00,72401.00
Sam,Vines,Colorado Rapids,D,850000.00,862500.00
Zack,Steffen,Colorado Rapids,GK,900000.00,900000.00
Cole,Bassett,Colorado Rapids,M,850000.00,850000.00
Wayne,Frederick,Colorado Rapids,M,71401.00,71401.00
Djordje,Mihailovic,Colorado Rapids,M,1350000.00,1675000.00
Omir,Fernandez,Colorado Rapids,F,575000.00,636875.00
Sebastian,Anderson,Colorado Rapids,D,150000.00,150000.00
Oliver,Larraz,Colorado Rapids,M,100000.00,105375.00
Daniel,Chacón,Colorado Rapids,D,90000.00,97750.00
Darren,Yapi,Colorado Rapids,F,89716.00,100549.00
Jackson,Travis,Colorado Rapids,D,89716.00,92216.00
Lalas,Abubakar,Colorado Rapids,D,665000.00,702125.00
Keegan,Rosenberry,Colorado Rapids,D,400000.00,400000.00
Andreas,Maxsø,Colorado Rapids,D,1150000.00,1342500.00
Connor,Ronan,Colorado Rapids,M,470000.00,522400.00
Michael,Edwards,Colorado Rapids,D,130000.00,130000.00
Jonathan,Lewis,Colorado Rapids,F,410000.00,435000.00
Calvin,Harris,Colorado Rapids,F,125000.00,127000.00
Kévin,Cabral,Colorado Rapids,F,1950000.00,1950000.00
Rémi,Cabral,Colorado Rapids,F,89716.00,89716.00
Marino,Hinestroza,Columbus Crew,F,500000.00,574750.00
Cole,Mrowka,Columbus Crew,M,71401.00,91409.00
Andrés,Herrera,Columbus Crew,D,650000.00,737158.00
Malte,Amundsen,Columbus Crew,D,360000.00,432500.00
Dylan,Chambost,Columbus Crew,M,375000.00,482219.00
Mohamed,Farsi,Columbus Crew,M,350000.00,380000.00
Derrick,Jones,Columbus Crew,M,324996.00,362496.00
Sean,Zawadzki,Columbus Crew,M,375000.00,421875.00
DeJuan,Jones,Columbus Crew,D,786996.00,793246.00
Nicholas,Hagen,Columbus Crew,GK,89716.00,100340.00
Darlington,Nagbe,Columbus Crew,M,1400000.00,1540000.00
Steven,Moreira,Columbus Crew,D,800000.00,882000.00
Evan,Bush,Columbus Crew,GK,89716.00,89716.00
Diego,Rossi,Columbus Crew,M,2675000.00,3376827.00
Rudy,Camacho,Columbus Crew,D,475000.00,551000.00
Taha,Habroune,Columbus Crew,M,71401.00,83401.00
Yevgen,Cheberko,Columbus Crew,D,505000.00,553250.00
Max,Arfsten,Columbus Crew,F,89716.00,91561.00
Aziel,Jackson,Columbus Crew,M,98261.00,102243.00
Patrick,Schulte,Columbus Crew,GK,125000.00,134978.00
Christian,Ramirez,Columbus Crew,F,450000.00,495833.00
Yaw,Yeboah,Columbus Crew,F,600000.00,663750.00
Jacen,Russell-Rowe,Columbus Crew,F,89716.00,97105.00
Abraham,Romero,Columbus Crew,GK,89716.00,89716.00
Cucho,Hernández,Columbus Crew,F,2600000.00,2886000.00
Alexandru,Mățan,Columbus Crew,M,450000.00,483250.00
Keegan,Hughes,Columbus Crew,D,89716.00,89716.00
Christian,Benteke,DC United,F,4250000.00,4687500.00
Theodore,Ku-DiPietro,DC United,M,300000.00,356000.00
Boris,Enow,DC United,M,585895.00,699795.00
Dominique,Badji,DC United,F,89716.00,124716.00
David,Schnegg,DC United,D,400000.00,506250.00
Conner,Antley,DC United,D,89716.00,91383.00
Matti,Peltola,DC United,M,681818.00,757818.00
Jacob,Murrell,DC United,F,71401.00,71401.00
Jared,Stroud,DC United,F,230000.00,272500.00
Nate,Crockford,DC United,GK,71401.00,71401.00
Garrison,Tubbs,DC United,D,71401.00,71401.00
Gabriel,Cordeiro Pirani,DC United,M,665000.00,731700.00
Lucas,Bartlett,DC United,D,89716.00,89716.00
Luis,Zamudio,DC United,GK,89716.00,89716.00
Hayden,Sargis,DC United,D,89716.00,89716.00
Pedro,Santos,DC United,F,450000.00,490000.00
Jackson,Hopkins,DC United,F,89716.00,90002.00
Matai,Akinmboni,DC United,D,89716.00,99216.00
Mateusz,Klich,DC United,M,1900000.00,2093588.00
Aarón,Herrera,DC United,D,750000.00,845220.00
Martín,Rodríguez,DC United,F,1100000.00,1366200.00
Tyler,Miller,DC United,GK,425000.00,450000.00
Cristian,Dájome,DC United,F,900000.00,965625.00
Christopher,McVey,DC United,D,252000.00,276300.00
Alex,Bono,DC United,GK,200000.00,220000.00
Russell,Canouse,DC United,M,650000.00,650000.00
Jeremy,Garay,DC United,M,89716.00,93766.00
Kristian,Fletcher,DC United,F,120000.00,139509.00
Álvaro,Barreal,FC Cincinnati,M,690000.00,909297.00
Teenage,Hadebe,FC Cincinnati,D,704952.00,854952.00
Nicholas,Gioacchini,FC Cincinnati,F,2000004.00,2206115.00
Ian,Murphy,FC Cincinnati,D,89716.00,137216.00
Chidozie,Awaziem,FC Cincinnati,D,1080000.00,1205675.00
Kevin,Kelsy,FC Cincinnati,F,480000.00,485533.00
Yuya,Kubo,FC Cincinnati,M,650000.00,721667.00
Luca,Orellano,FC Cincinnati,F,89716.00,89716.00
Yamil,Asad,FC Cincinnati,F,89716.00,89716.00
Pavel,Bucha,FC Cincinnati,M,450000.00,498782.00
Corey,Baird,FC Cincinnati,F,644319.00,712026.00
Miles,Robinson,FC Cincinnati,D,1431820.00,1578580.00
Kipp,Keller,FC Cincinnati,D,89716.00,89716.00
Evan,Louro,FC Cincinnati,GK,89716.00,94716.00
Luciano,Acosta,FC Cincinnati,M,2960000.00,4216413.00
Roman,Celentano,FC Cincinnati,GK,400000.00,449000.00
Nick,Hagglund,FC Cincinnati,D,89716.00,103237.00
Alvas,Powell,FC Cincinnati,D,250000.00,294500.00
Bret,Halsey,FC Cincinnati,D,89716.00,98466.00
London,Aghedo,FC Cincinnati,D,71401.00,71401.00
Gerardo,Valenzuela,FC Cincinnati,M,71401.00,88943.00
Obinna,Nwobodo,FC Cincinnati,M,1310000.00,1444400.00
Stiven,Jimenez,FC Cincinnati,M,89716.00,89716.00
Malik,Pinto,FC Cincinnati,M,71401.00,71401.00
Isaiah,Foster,FC Cincinnati,D,89716.00,94095.00
Sergio,Santos,FC Cincinnati,F,800000.00,915625.00
DeAndre,Yedlin,FC Cincinnati,D,850000.00,898750.00
Paul,Walters,FC Cincinnati,GK,71401.00,79368.00
Matt,Miazga,FC Cincinnati,D,1525000.00,1525000.00
Alec,Kann,FC Cincinnati,GK,250000.00,270833.00
Joey,Akpunonu,FC Cincinnati,D,71401.00,73901.00
Marco,Angulo,FC Cincinnati,M,350000.00,398000.00
Arquímides,Ordóñez,FC Cincinnati,F,89716.00,93253.00
Alan,Velasco,FC Dallas,F,1250000.00,1591667.00
Manuel Luís,Da Silva Cafumana,FC Dallas,M,462000.00,504350.00
Maarten,Paes,FC Dallas,GK,325000.00,397000.00
Patrickson,Delgado,FC Dallas,M,150000.00,176280.00
Amet,Korça,FC Dallas,D,71401.00,71401.00
Enes,Sali,FC Dallas,F,300000.00,345000.00
Carl,Sainté,FC Dallas,M,71401.00,71401.00
Jimmy,Maurer,FC Dallas,GK,89716.00,113716.00
Petar,Musa,FC Dallas,F,1800000.00,2230000.00
Omar,González,FC Dallas,D,89716.00,114716.00
Logan,Farrington,FC Dallas,F,71401.00,71401.00
Malik,Henry-Scott,FC Dallas,F,71401.00,71401.00
Tomas,Pondeca,FC Dallas,M,71401.00,71401.00
Asier,Illarramendi,FC Dallas,M,500000.00,549750.00
Liam,Fraser,FC Dallas,M,200000.00,227750.00
Eugene,Ansah,FC Dallas,F,600000.00,702833.00
Nkosi Tafari,Burgess,FC Dallas,D,347750.00,347750.00
Alejandro,Urzua,FC Dallas,M,71401.00,71401.00
Sam,Junqua,FC Dallas,D,200000.00,212368.00
Geovane,de Jesus Rocha,FC Dallas,D,300000.00,347000.00
Isaiah,Parker,FC Dallas,D,100000.00,101000.00
Herbert,Endeley,FC Dallas,D,71401.00,71401.00
Dante,Sealy,FC Dallas,F,275000.00,297750.00
Tsiki,Ntsabeleng,FC Dallas,M,89716.00,89716.00
Ema,Twumasi,FC Dallas,D,370000.00,389300.00
Jesús,Ferreira,FC Dallas,F,2000000.00,2204000.00
Bernard,Kamungo,FC Dallas,F,89716.00,89716.00
Ruan,Gregório Teixeira,FC Dallas,D,440000.00,440000.00
Sebastien,Ibeagha,FC Dallas,D,620000.00,683625.00
Nolan,Norris,FC Dallas,D,89716.00,108358.00
Paul,Arriola,FC Dallas,F,1550000.00,1729400.00
Tarik,Scott,FC Dallas,F,89716.00,105658.00
Sebastian,Lletget,FC Dallas,M,750000.00,841250.00
Paxton,Pomykal,FC Dallas,M,950000.00,1058000.00
Marco,Farfán,FC Dallas,D,512000.00,544813.00
Antonio,Carrera,FC Dallas,GK,125000.00,144519.00
Júnior,Moreno,Houston Dynamo,M,89716.00,114716.00
Exon,Arzú,Houston Dynamo,F,89716.00,94314.00
Lawrence,Ennali,Houston Dynamo,F,450000.00,524250.00
Ezequiel,Ponce,Houston Dynamo,F,2560000.00,2822200.00
Jefferson,Valverde,Houston Dynamo,M,159996.00,201657.00
Adalberto,Carrasquilla,Houston Dynamo,M,550000.00,658750.00
Kieran,Sargeant,Houston Dynamo,D,71401.00,73594.00
Ousmane,Sylla,Houston Dynamo,M,71401.00,71401.00
Jan,Gregus,Houston Dynamo,M,150000.00,170313.00
Stephen Annor,Gyamfi,Houston Dynamo,F,71401.00,85151.00
Griffin,Dorsey,Houston Dynamo,D,475000.00,529667.00
Artur,de Lima,Houston Dynamo,M,700000.00,783375.00
Ethan,Bartlow,Houston Dynamo,D,250000.00,250000.00
Sebastian,Kowalczyk,Houston Dynamo,M,461000.00,530618.00
Ibrahim,Aliyu,Houston Dynamo,F,450000.00,501379.00
Erik,Sviatchenko,Houston Dynamo,D,774996.00,824996.00
Brooklyn,Raines,Houston Dynamo,M,100000.00,118063.00
Franco,Escobar,Houston Dynamo,D,475000.00,524167.00
Xavier,Valdez,Houston Dynamo,GK,89716.00,99427.00
Tate,Schmitt,Houston Dynamo,D,150000.00,150000.00
Andrew,Tarbell,Houston Dynamo,GK,250000.00,280000.00
Micael,dos Santos Silva,Houston Dynamo,D,135000.00,149250.00
Brad,Smith,Houston Dynamo,D,424999.00,471249.00
McKinze,Gaines,Houston Dynamo,F,120000.00,122750.00
Nelson,Quiñónes,Houston Dynamo,F,231996.00,252890.00
Sebastián,Ferreira,Houston Dynamo,F,1920000.00,2290200.00
Héctor,Herrera,Houston Dynamo,M,4750000.00,5246875.00
Gabriel,Segal,Houston Dynamo,F,71401.00,71401.00
Amine,Bassi,Houston Dynamo,M,605000.00,605000.00
Latif,Blessing,Houston Dynamo,M,650000.00,715000.00
Daniel,Steres,Houston Dynamo,D,450000.00,498425.00
Steve,Clark,Houston Dynamo,GK,625000.00,684281.00
Emerson,Rodríguez,Inter Miami,F,345000.00,380700.00
Oscar,Ustari,Inter Miami,GK,89716.00,89716.00
Benja,Cremaschi,Inter Miami,M,99716.00,202216.00
David,Martínez,Inter Miami,D,150000.00,289839.00
Leo,Afonso,Inter Miami,F,71401.00,71401.00
Matías,Rojas,Inter Miami,M,150000.00,516667.00
Marcelo,Weigandt,Inter Miami,D,150000.00,384708.00
Yannick,Bright,Inter Miami,M,71401.00,74426.00
Federico,Redondo,Inter Miami,M,150000.00,255000.00
Nicolás,Freire,Inter Miami,D,400000.00,1000000.00
Luis,Suárez,Inter Miami,F,1500000.00,1500000.00
Julian,Gressel,Inter Miami,M,1092069.00,1092069.00
Tyler,Hall,Inter Miami,D,71401.00,71401.00
Lawson,Sunderland,Inter Miami,M,71401.00,71401.00
Santiago,Morales,Inter Miami,M,71401.00,79734.00
Leonardo,Campana,Inter Miami,F,600000.00,722333.00
Facundo,Farías,Inter Miami,M,650000.00,675000.00
Tomás,Avilés,Inter Miami,D,384996.00,412496.00
Jordi,Alba,Inter Miami,D,1250000.00,1500000.00
Lionel,Messi,Inter Miami,F,12000000.00,20446667.00
Diego,Gómez,Inter Miami,M,500000.00,504167.00
Sergio,Busquets,Inter Miami,M,8499996.00,8774996.00
Israel,Boatwright,Inter Miami,D,71401.00,73401.00
David,Ruíz,Inter Miami,M,71401.00,73401.00
Franco,Negri,Inter Miami,D,250000.00,342500.00
Cole,Jensen,Inter Miami,GK,71401.00,71401.00
Drake,Callender,Inter Miami,GK,349992.00,405909.00
Felipe,Valencia,Inter Miami,F,89716.00,89716.00
Sergiy,Kryvtsov,Inter Miami,D,750000.00,809000.00
Ryan,Sailor,Inter Miami,D,89716.00,89716.00
Noah,Allen,Inter Miami,D,89716.00,91383.00
Ian,Fray,Inter Miami,D,125000.00,125000.00
CJ,dos Santos,Inter Miami,GK,89716.00,95016.00
Robert,Taylor,Inter Miami,F,300000.00,326900.00
Gino,Vivi,LA Galaxy,F,71401.00,71401.00
Aaron,Bibout,LA Galaxy,F,71401.00,71401.00
Marco,Reus,LA Galaxy,M,960000.00,1216667.00
Isaiah,Parente,LA Galaxy,M,71401.00,71401.00
Ricard,Puig Martí,LA Galaxy,M,4000000.00,4642188.00
Carlos,Garcés,LA Galaxy,D,200000.00,238000.00
Brady,Scott,LA Galaxy,GK,89716.00,111383.00
Joseph,Paintsil,LA Galaxy,F,3136000.00,4182000.00
Tucker,Lepley,LA Galaxy,F,71401.00,73087.00
John,McCarthy,LA Galaxy,GK,275000.00,290000.00
Gabriel,Fortes Chaves,LA Galaxy,F,1680000.00,2459000.00
Miguel,Berry,LA Galaxy,F,175008.00,181675.00
John,Nelson,LA Galaxy,D,275000.00,291667.00
Miki,Yamane,LA Galaxy,D,550000.00,616667.00
Edwin,Cerrillo,LA Galaxy,M,400000.00,412500.00
Maya,Yoshida,LA Galaxy,D,800000.00,893334.00
Julián,Aude,LA Galaxy,D,325000.00,335000.00
Mauricio,Cuevas,LA Galaxy,D,125000.00,143500.00
Novak,Micovic,LA Galaxy,GK,150000.00,150000.00
Diego,Fagúndez,LA Galaxy,F,1250000.00,1310000.00
Eriq,Zavaleta,LA Galaxy,D,89716.00,89716.00
Gastón,Brugman,LA Galaxy,M,1200000.00,1409000.00
Dejan,Joveljic,LA Galaxy,F,683750.00,683750.00
Jalen,Neal,LA Galaxy,D,165000.00,178625.00
Martín,Cáceres,LA Galaxy,D,600000.00,656667.00
Mark,Delgado,LA Galaxy,M,800000.00,876250.00
Jonathan,Pérez,LA Galaxy,F,275000.00,308000.00
Mario,González,LAFC,F,800000.00,800000.00
Adrian,Wibowo,LAFC,F,71401.00,71401.00
Diego,Rosales,LAFC,D,71401.00,71401.00
Carlos,Vela,LAFC,F,325000.00,325000.00
David,Ochoa,LAFC,GK,89716.00,98049.00
Luca,Bombino,LAFC,D,71401.00,71401.00
Marlon,Santos da Silva Barbosa,LAFC,D,1350000.00,1350000.00
Lewis,O'Brien,LAFC,M,1600000.00,1825500.00
Tommy,Musto,LAFC,M,71401.00,71401.00
Thomas,Hasal,LAFC,GK,89716.00,99849.00
Olivier,Giroud,LAFC,F,2800000.00,3675000.00
Luis,Müller,LAFC,F,71401.00,71401.00
Kei,Kamara,LAFC,F,89716.00,89716.00
Eduard,Atuesta,LAFC,M,689700.00,689700.00
Maxime,Chanot,LAFC,D,220000.00,220000.00
Denis,Bouanga,LAFC,F,2920000.00,3609500.00
Omar,Campos,LAFC,D,675000.00,675000.00
David,Martínez,LAFC,F,500000.00,500000.00
Hugo,Lloris,LAFC,GK,350000.00,350000.00
Lorenzo,Dellavalle,LAFC,D,71401.00,75151.00
Cristian,Olivera,LAFC,F,680000.00,680000.00
Eddie,Segura,LAFC,D,250000.00,250000.00
Bajung,Darboe,LAFC,F,71401.00,83781.00
Mateusz,Bogusz,LAFC,M,675000.00,675000.00
Timothy,Tillman,LAFC,M,600000.00,637500.00
Nathan,Ordaz,LAFC,F,128500.00,131000.00
Ilie,Sánchez,LAFC,M,1267875.00,1267875.00
Sergi,Palencia,LAFC,D,350004.00,557504.00
Aaron,Long,LAFC,D,1259760.00,1303044.00
Ryan,Hollingshead,LAFC,D,645000.00,645000.00
Érik,Dueñas,LAFC,M,185500.00,187500.00
Jesús,Murillo,LAFC,D,500000.00,559500.00
Tomás,Ángel,LAFC,F,250000.00,368750.00
Derek,Dodson,Minnesota United,D,89716.00,89716.00
Alejandro,Bran,Minnesota United,M,125000.00,125000.00
Patrick,Weah,Minnesota United,F,89716.00,103008.00
Loïc,Mesanvi,Minnesota United,F,71401.00,74392.00
Joaquín,Pereyra,Minnesota United,M,610000.00,699800.00
Matus,Kmet,Minnesota United,D,165000.00,182469.00
Kelvin,Yeboah,Minnesota United,F,1225000.00,1427200.00
Joseph,Rosales,Minnesota United,M,93988.00,138690.00
Jefferson,Díaz,Minnesota United,D,350000.00,350000.00
Alec,Smir,Minnesota United,GK,89716.00,89716.00
Samuel,Shashoua,Minnesota United,F,89716.00,90549.00
Hugo,Bacharach,Minnesota United,D,71401.00,73285.00
Carlos,Harvey,Minnesota United,M,71401.00,81028.00
Jordan,Adebayo-Smith,Minnesota United,F,71401.00,88621.00
Wil,Trapp,Minnesota United,M,400000.00,445000.00
D.J.,Taylor,Minnesota United,D,160000.00,190117.00
Devin,Padelford,Minnesota United,D,89716.00,96716.00
Ethan,Bristow,Minnesota United,D,89716.00,140902.00
Teemu,Pukki,Minnesota United,F,3200000.00,3550000.00
Sang-bin,Jeong,Minnesota United,F,575750.00,682458.00
Tani,Oluwaseyi,Minnesota United,F,89716.00,89716.00
Moses,Nyeman,Minnesota United,M,150000.00,168822.00
Miguel,Tapias,Minnesota United,D,725000.00,811875.00
Bongokuhle,Hlongwane,Minnesota United,F,605000.00,655000.00
Zarek,Valentin,Minnesota United,D,93988.00,93988.00
Franco,Fragapane,Minnesota United,F,310000.00,317500.00
Anthony,Markanich,Minnesota United,D,89716.00,89716.00
Robin,Lod,Minnesota United,M,1500000.00,1639375.00
Clint,Irwin,Minnesota United,GK,190000.00,203533.00
Hassani,Dotson,Minnesota United,M,500000.00,557500.00
Dayne,St. Clair,Minnesota United,GK,460000.00,481875.00
Michael,Boxall,Minnesota United,D,675000.00,728097.00
Morris,Duggan,Minnesota United,D,71401.00,71401.00
Mikael,Marqués,Minnesota United,D,125000.00,141250.00
Dantouma,Toure,MLS Pool,F,89716.00,104334.00
Mohanad,Jeahze,MLS Pool,D,687500.00,687500.00
Emiliano,Rigoni,MLS Pool,F,1599996.00,2047996.00
