FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp
Adam,Buksa,New England Revolution,F,1000000.00,1106250.00
Teal,Bunbury,New England Revolution,M-F,237038.00,282038.00
Nkosi,Burgess,FC Dallas,D,63547.00,63547.00
Cory,Burke,Philadelphia Union,F,83531.00,87314.00
Evan,Bush,Vancouver Whitecaps,GK,349000.00,411667.00
Gianluca,Busio,Sporting Kansas City,M,99996.00,102496.00
Alexander,Buttner,New England Revolution,D,625000.00,690000.00
Handwalla,Bwana,Nashville SC,F-M,81375.00,81375.00
Brandon,Bye,New England Revolution,D,135000.00,142938.00
Victor,Cabrera,Houston Dynamo,D,325000.00,347328.00
Chris,Cadden,Columbus Crew,D-M,240000.00,240000.00
Jhonder,Cadiz,Nashville SC,F,855000.00,918900.00
Luis,Caicedo,New England Revolution,M,325000.00,325000.00
Scott,Caldwell,New England Revolution,M,190000.00,200896.00
Jeff,Caldwell,New England Revolution,GK,81375.00,81375.00
Drake,Callender,Inter Miami,GK,100000.00,100000.00
Alexander,Callens,New York City FC,D,650000.00,714000.00
Eric,Calvillo,San Jose Earthquakes,M,150000.00,168000.00
Francisco,Calvo,Chicago Fire,D,750000.00,822600.00
Rudy,Camacho,CF Montreal,D,750000.00,799153.00
George,Campbell,Atlanta United,D,70000.00,70000.00
Russell,Canouse,DC United,M,300000.00,300000.00
Andrew,Carleton,Atlanta United,F,100000.00,112400.00
Julian,Carranza,Inter Miami,F,400000.00,400000.00
Javier,Casas,Chicago Fire,M,63547.00,65447.00
Julio,Cascante,Portland Timbers,D,200004.00,200004.00
Cristian,Casseres,New York Red Bulls,M,195000.00,239000.00
Valentin,Castellanos,New York City FC,M,275000.00,299806.00
Edgar,Castillo,Atlanta United,D,110000.00,118375.00
Manuel,Castro,Atlanta United,M,204000.00,209667.00
Lucas,Cavallini,Vancouver Whitecaps,F,1000000.00,1262500.00
Emanuel,Cecchini,Seattle Sounders FC,M,333000.00,474000.00
Darwin,Ceren,Houston Dynamo,M,170000.00,220000.00
Edwin,Cerrillo,FC Dallas,M,85000.00,100000.00
Thomas,Chacon,Minnesota United,M-F,381000.00,393000.00
Maikel,Chang,Real Salt Lake,M,81375.00,81375.00
Maxime,Chanot,New York City FC,D,725000.00,725000.00
Jay,Chapman,Inter Miami,M,144000.00,156833.00
Diego,Chara,Portland Timbers,M,650000.00,668750.00
Yimmi,Chara,Portland Timbers,M,1200000.00,1392000.00
Justin,Che,FC Dallas,D,63547.00,72756.00
Mathieu,Choiniere,CF Montreal,M,95000.00,104238.00
Jose,Cifuentes,LAFC,M,367875.00,411750.00
Laurent,Ciman,Toronto FC,D,425000.00,460625.00
Caden,Clark,New York Red Bulls,M,63547.00,100747.00
Steve,Clark,Portland Timbers,GK,250000.00,250000.00
Stefan,Cleveland,Seattle Sounders FC,GK,81375.00,81375.00
CJ,Cochran,Nashville SC,GK,81375.00,81375.00
Elliot,Collier,Chicago Fire,F,81375.00,81375.00
Aurelien,Collin,Philadelphia Union,D,200000.00,200000.00
Josue,Colman,Orlando City SC,M,700000.00,700000.00
Simon,Colyn,Vancouver Whitecaps,M,81375.00,81375.00
Tomas,Conechny,Portland Timbers,M,400000.00,400000.00
Jackson,Conway,Atlanta United,F,63547.00,63547.00
Derek,Cornelius,Vancouver Whitecaps,D,115500.00,127413.00
Joe,Corona,LA Galaxy,M,600000.00,628500.00
Jorge,Corrales,CF Montreal,D,81375.00,81375.00
Cade,Cowell,San Jose Earthquakes,F,63547.00,73547.00
Warren,Creavalle,Philadelphia Union,M,170000.00,183300.00
Maxime,Crepeau,Vancouver Whitecaps,GK,225000.00,252500.00
Cody,Cropper,Houston Dynamo,GK,81375.00,87542.00
Allan,Cruz,FC Cincinnati,M,900000.00,1014000.00
Emil,Cuello,LA Galaxy,M,81375.00,81375.00
Antonio Carlos,Cunha,Orlando City SC,D,799200.00,799200.00
Cristian,Dajome,Vancouver Whitecaps,F,350000.00,396667.00
Rashawn,Dally,FC Cincinnati,F,63547.00,66956.00
Jurgen,Damm,Atlanta United,M,1193251.00,1485761.00
Abu,Danladi,Nashville SC,F,160000.00,217000.00
Sean,Davis,New York Red Bulls,M,350000.00,377500.00
Ocimar,De Almeida,Orlando City SC,M,650000.00,680000.00
Alex,De John,Orlando City SC,D,100000.00,105500.00
Siem,De Jong,FC Cincinnati,M,1157556.00,1287556.00
Jack,De Vries,Philadelphia Union,M,100000.00,115556.00
AJ,DeLaGarza,Inter Miami,D-M,287500.00,287500.00
Jordy,Delem,Seattle Sounders FC,M-D,160000.00,179000.00
Nick,DeLeon,Toronto FC,D-M,225000.00,240742.00
"Marco ""Marky""",Delgado,Toronto FC,M,303600.00,384850.00
Mathieu,Deplagne,FC Cincinnati,D,240000.00,254400.00
Nick,DePuy,LA Galaxy,D,81375.00,81375.00
Joseph,Dezart,Orlando City SC,M,63547.00,63547.00
Justin,Dhillon,Seattle Sounders FC,F,81375.00,81375.00
Amadou,Dia,Sporting Kansas City,D,81375.00,81375.00
Luis,Diaz,Columbus Crew,M,324996.00,358896.00
Bakaye,Dibassy,Minnesota United,D,480000.00,573125.00
Eric,Dick,Sporting Kansas City,GK,81375.00,85020.00
Tanner,Dieterich,Nashville SC,M,63547.00,63547.00
Daryl,Dike,Orlando City SC,F,85000.00,113750.00
Clement,Diop,CF Montreal,GK,120000.00,148500.00
Ethan,Dobbelaere,Seattle Sounders FC,M,63547.00,77547.00
Cecilio,Dominguez,Austin FC,M-F,81375.00,287375.00
Griffin,Dorsey,Toronto FC,M,100000.00,119000.00
Jonathan,dos Santos,LA Galaxy,M,2000000.00,2000000.00
Hassani,Dotson,Minnesota United,M-D,63547.00,63547.00
Erik,Duenas,LAFC,D,63547.00,65547.00
Bryce,Duke,LAFC,M,81375.00,81375.00
Cameron,Duke,Sporting Kansas City,M,63547.00,66547.00
Cameron,Dunbar,LA Galaxy,F,90000.00,106750.00
Kyle,Duncan,New York Red Bulls,D,81375.00,81375.00
Julian,Dunn,Toronto FC,D,81375.00,81375.00
Chris,Duvall,Portland Timbers,D,81375.00,81375.00
Dom,Dwyer,Orlando City SC,F,1452000.00,1635333.00
Jeremy,Ebobisse,Portland Timbers,F,425000.00,516250.00
Earl,Edwards,DC United,GK,81375.00,84708.00
Bobby,Edwards,FC Cincinnati,GK,81375.00,81375.00
Raheem,Edwards,Minnesota United,D-M,81375.00,81375.00
Mandelo,Egbo,New York Red Bulls,D,252000.00,286700.00
Philip,Ejimadu,LAFC,GK,63547.00,63547.00
Mohammed,El-Mounir,LAFC,D,220000.00,242667.00
Jack,Elliott,Philadelphia Union,D,300000.00,315000.00
Fred,Emmings,Minnesota United,GK,63547.00,69547.00
Tsubasa,Endoh,Toronto FC,M,90000.00,95333.00
Franco,Escobar,Atlanta United,D,350004.00,350004.00
Adam,Esparza-Saldana,LA Galaxy,M,81375.00,87309.00
Cristian,Espinoza,San Jose Earthquakes,F,1150000.00,1265000.00
Roger,Espinoza,Sporting Kansas City,M,800000.00,800000.00
Derrick,Etienne,Columbus Crew,M,81375.00,81375.00
Gianfranco,Facchineri,Vancouver Whitecaps,D,63547.00,65547.00
Diego,Fagundez,New England Revolution,M,195000.00,215000.00
Rod,Fanni,CF Montreal,D,235000.00,258500.00
Marco,Farfan,Portland Timbers,D,115000.00,115000.00
Andrew,Farrell,New England Revolution,D,237192.00,322192.00
Luis,Felipe,San Jose Earthquakes,M,100000.00,100750.00
Rolf,Feltscher,LA Galaxy,D,275000.00,299650.00
Keesean,Ferdinand,CF Montreal,,63547.00,73592.00
Marcus,Ferkranus,LA Galaxy,D,75000.00,88625.00
Gerso,Fernandes,Sporting Kansas City,F,600000.00,600000.00
Omir,Fernandez,New York Red Bulls,M,90000.00,105000.00
Jesus,Ferreira,FC Dallas,F,450000.00,450000.00
Carlos,Fierro,San Jose Earthquakes,F,880000.00,938800.00
Jorge,Figal,Inter Miami,D,500000.00,530000.00
Maynor,Figueroa,Houston Dynamo,D,81375.00,81375.00
Ethan,Finlay,Minnesota United,M,425004.00,425004.00
Nicolas,Firmino,New England Revolution,M,81375.00,85042.00
Oniel,Fisher,DC United,D,130000.00,138000.00
Edison,Flores,DC United,M-F,1600000.00,1733000.00
Andres,Flores,Portland Timbers,M,81375.00,81375.00
Anthony,Fontana,Philadelphia Union,M,81375.00,89793.00
Andreu,Fontas,Sporting Kansas City,D,700000.00,700000.00
Kortne,Ford,Colorado Rapids,D,120000.00,120000.00
Waylon,Francis,Columbus Crew,D,200000.00,239167.00
Przemyslaw,Frankowski,Chicago Fire,M,625000.00,836687.00
Liam,Fraser,Toronto FC,M,81375.00,86375.00
Tyler,Freeman,Sporting Kansas City,F,81375.00,83875.00
Matt,Freese,Philadelphia Union,GK,75000.00,82650.00
Stefan,Frei,Seattle Sounders FC,GK,500000.00,512500.00
Alejandro,Fuenmayor,Houston Dynamo,D,152250.00,179750.00
Gilbert,Fuentes,San Jose Earthquakes,M,140000.00,158750.00
Ray,Gaddis,Philadelphia Union,D,195000.00,195000.00
Tony,Gallacher,Toronto FC,D,63547.00,72000.00
Jon,Gallagher,Atlanta United,F,81375.00,81375.00
Erickson,Gallardo,Toronto FC,M,275004.00,306917.00
Pedro,Gallese,Orlando City SC,GK,380000.00,380000.00
Braian,Galvan,Colorado Rapids,F,120000.00,212375.00
Oscar Boniek,Garcia,Houston Dynamo,M,200000.00,210000.00
Chris,Garcia,Real Salt Lake,F,63547.00,67847.00
Greg,Garza,FC Cincinnati,D,320000.00,320000.00
Chase,Gasper,Minnesota United,D,63547.00,63547.00
Carles,Gil,New England Revolution,M,2100000.00,2619667.00
Gaston,Gimenez,Chicago Fire,M,1320000.00,1870667.00
Francisco,Ginella,LAFC,M,360000.00,482250.00
Tomas,Giraldo,CF Montreal,M,63547.00,72304.00
Justen,Glad,Real Salt Lake,D,450000.00,471700.00
Sam,Gleadle,Minnesota United,D,63547.00,63547.00
Jakob,Glesnes,Philadelphia Union,D,420000.00,443125.00
Anibal,Godoy,Nashville SC,M,650000.00,721667.00
Erik,Godoy,Vancouver Whitecaps,D,350000.00,350000.00
Yeimar,Gomez Andrade,Seattle Sounders FC,D,275000.00,362000.00
Yony,Gonzalez,LA Galaxy,F-M,1266667.00,1270667.00
Omar,Gonzalez,Toronto FC,D,720000.00,995936.00
Giancarlo,Gonzalez,LA Galaxy,D,750000.00,819583.00
Leandro,Gonzalez Pirez,Inter Miami,D,742500.00,902750.00
Tayvon,Gray,New York City FC,D,63547.00,83334.00
Jan,Gregus,Minnesota United,M,750000.00,883500.00
Julian,Gressel,DC United,M,500000.00,555781.00
Brian,Gutierrez,Chicago Fire,M,63547.00,65447.00
Felipe,Gutierrez,Sporting Kansas City,M,1600000.00,1650000.00
Cristian,Gutierrez,Vancouver Whitecaps,D,,98875.00
Jeremiah,Gutjahr,Chicago Fire,D,,63547.00
Andrew,Gutman,FC Cincinnati,D,,100000.00
Brad,Guzan,Atlanta United,GK,,790008.00
Joe,Gyau,FC Cincinnati,M,,186473.00
Justin,Haak,New York City FC,M,,63547.00
Luke,Haakenson,Nashville SC,M,,63547.00
Nick,Hagglund,FC Cincinnati,D,,160880.00
Marlon,Hairston,Minnesota United,M-D,,200004.00
Siad,Haji,San Jose Earthquakes,F,,94000.00
Michael,Halliday,Orlando City SC,D,,90939.00
Bill,Hamid,DC United,GK,,500000.00
Jordan,Hamilton,Columbus Crew,F,,81375.00
Niko,Hansen,Houston Dynamo,M,,88875.00
Wilson,Harris,Sporting Kansas City,F,,67399.00
Carlos Miguel,Harvey,LA Galaxy,D-M,,63547.00
Jordan,Harvey,LAFC,D,,185000.00
Thomas,Hasal,Vancouver Whitecaps,GK,,63547.00
Jacori,Hayes,Minnesota United,M,,88875.00
Matt,Hedges,FC Dallas,D,,750000.00
Fabian,Herbers,Chicago Fire,F,,155004.00
Javier,Hernandez,LA Galaxy,F,,6000000.00
Felipe,Hernandez,Sporting Kansas City,M,,63547.00
Aaron,Herrera,Real Salt Lake,D,,303794.00
Federico,Higuain,Inter Miami,M-F,,81375.00
Gonzalo,Higuain,Inter Miami,F,,2150898.00
Danny,Hoesen,San Jose Earthquakes,F,,574667.00
Ryan,Hollingshead,FC Dallas,D,,315000.00
Erik,Holt,Real Salt Lake,D,,81375.00
Shandon,Hopeau,Seattle Sounders FC,M,,71183.00
Matt,Hundley,Colorado Rapids,F,,90375.00
Erik,Hurtado,Sporting Kansas City,F,,198750.00
Emerson,Hyndman,Atlanta United,M,,800000.00
Miguel,Ibarra,Seattle Sounders FC,M-F,,210000.00
Sebastien,Ibeagha,New York City FC,D,,127125.00
Milan,Iloski,Real Salt Lake,F,81375.00,82875.00
Emiliano,Insua,LA Galaxy,D,350000.00,350000.00
Clint,Irwin,Colorado Rapids,GK,168000.00,180707.00
Aljaz,Ivacic,Portland Timbers,GK,165000.00,175000.00
Niki,Jackson,Colorado Rapids,F,81375.00,81375.00
Anthony,Jackson-Hamel,CF Montreal,F,130000.00,144000.00
Adam,Jahn,Atlanta United,F,115000.00,124000.00
Dejan,Jakovic,LAFC,D,175000.00,175000.00
Robin,Jansson,Orlando City SC,D,288000.00,316800.00
Franco,Jara,FC Dallas,F,2200000.00,2887000.00
Andres,Jasson,New York City FC,F,81375.00,98519.00
David,Jensen,New York Red Bulls,GK,324996.00,364631.00
Hector,Jimenez,Columbus Crew,M,200000.00,200000.00
Sean,Johnson,New York City FC,GK,465000.00,465000.00
Alistair,Johnston,Nashville SC,M-D,63547.00,63547.00
Derrick,Jones,Nashville SC,M,125000.00,147969.00
DeJuan,Jones,New England Revolution,D-M,90000.00,94938.00
Alvin,Jones,Real Salt Lake,D,81375.00,81375.00
Joevin,Jones,Seattle Sounders FC,D-M,482004.00,528671.00
Mathias,Jorgensen,New York Red Bulls,F,300000.00,331250.00
Florian,Jungwirth,San Jose Earthquakes,D-M,525000.00,567667.00
Sam,Junqua,Houston Dynamo,D,63547.00,63547.00
Brent,Kallman,Minnesota United,D,200000.00,233531.00
Ola,Kamara,DC United,F,400000.00,420000.00
Kei,Kamara,Minnesota United,F,750000.00,750000.00
Alec,Kann,Atlanta United,GK,110000.00,110000.00
Johan,Kappelhof,Chicago Fire,D,575000.00,602833.00
Guram,Kashia,San Jose Earthquakes,D,640000.00,640000.00
Mark-Anthony,Kaye,LAFC,M,226875.00,238438.00
Aboubacar,Keita,Columbus Crew,D,100000.00,100000.00
Jeremy,Kelly,Colorado Rapids,D,81375.00,81375.00
Jon,Kempin,Columbus Crew,GK,81375.00,81375.00
Henry,Kessler,New England Revolution,D,81375.00,101375.00
Jasser,Khmiri,Vancouver Whitecaps,D,210000.00,210000.00
Jerome,Kiesewetter,Inter Miami,F,81375.00,81375.00
Gadi,Kinda,Sporting Kansas City,M,650000.00,718000.00
Perry,Kitchen,LA Galaxy,M,550000.00,574167.00
Mustafa,Kizza,CF Montreal,,150000.00,166800.00
Jonathan,Klinsmann,LA Galaxy,GK,81375.00,81375.00
Sacha,Kljestan,LA Galaxy,M,307000.00,307000.00
Brad,Knighton,New England Revolution,GK,130000.00,136750.00
Kai,Koreniuk,LA Galaxy,M-F,63547.00,63547.00
Franko,Kovacevic,FC Cincinnati,F,282000.00,282000.00
Damir,Kreilach,Real Salt Lake,M,1168769.00,1282102.00
Bojan,Krkic,CF Montreal,M,1500000.00,1799572.00
Kenneth,Kronholm,Chicago Fire,GK,433200.00,496200.00
Yuya,Kubo,FC Cincinnati,F,1000000.00,1122500.00
Lagos,Kunga,Atlanta United,M-F,81375.00,84375.00
Wan,Kuzain,Sporting Kansas City,M,81375.00,81375.00
Matt,LaGrassa,Nashville SC,M,81375.00,81375.00
Matt,Lampson,Columbus Crew,GK,81375.00,81375.00
Cameron,Lancaster,Nashville SC,F,130000.00,137816.00
Foster,Langsdorf,Minnesota United,F,81375.00,81375.00
Lassi,Lappalainen,CF Montreal,M,322881.00,322881.00
Jeff,Larentowicz,Atlanta United,M-D,280000.00,280000.00
Richie,Laryea,Toronto FC,M,81375.00,108328.00
Ariel,Lassiter,Houston Dynamo,F,144000.00,164280.00
Randall,Leal,Nashville SC,F-M,360000.00,417750.00
Kelvin,Leerdam,Seattle Sounders FC,D,650000.00,700000.00
Chris,Lema,New York Red Bulls,M,63547.00,63547.00
Nico,Lemoine,Houston Dynamo,F,63547.00,63547.00
Brooks,Lennon,Atlanta United,D,325000.00,325000.00
Antonio,Leone,LAFC,D-M,63547.00,65547.00
Jonathan,Lewis,Colorado Rapids,F,117500.00,155000.00
Danny,Leyva,Seattle Sounders FC,M,63547.00,83052.00
Grant,Lillard,Columbus Crew,D,110000.00,112500.00
Artur,de Lima,Columbus Crew,M,444000.00,495633.00
Nick,Lima,San Jose Earthquakes,D,225000.00,243438.00
Jaylin,Lindsey,Sporting Kansas City,D,81375.00,84375.00
Sebastian,Lletget,LA Galaxy,M,775000.00,898750.00
Jurgen,Locadia,FC Cincinnati,F,2000000.00,2312500.00
Robin,Lod,Minnesota United,M-F,849996.00,952496.00
Nicolas,Lodeiro,Seattle Sounders FC,M,2120000.00,2622500.00
David,Loera,Orlando City SC,M,90000.00,92500.00
Aaron,Long,New York Red Bulls,D,835000.00,865000.00
Eric,Lopez,LA Galaxy,GK,81375.00,81375.00
Marcos,Lopez,San Jose Earthquakes,D,300000.00,340250.00
Marvin,Loría,Portland Timbers,M,81375.00,81375.00
Daniel,Lovitz,Nashville SC,D,365000.00,395556.00
Everton,Luiz,Real Salt Lake,M,1080000.00,1180000.00
Adam,Lundkvist,Houston Dynamo,D,280000.00,308750.00
Ben,Lundt,FC Cincinnati,GK,81375.00,84784.00
Charlie,Lyon,Major League Soccer,GK,81375.00,81375.00
Larrys,Mabiala,Portland Timbers,D,799992.00,843325.00
Emanuel,Maciel,CF Montreal,M,81375.00,93004.00
Gary,Mackay-Steven,New York City FC,M,260000.00,274833.00
Zac,MacMath,Real Salt Lake,GK,200000.00,200000.00
Jack,Maher,Nashville SC,D,100000.00,134000.00
Christian,Makoun,Inter Miami,D-M,150000.00,150000.00
Michael,Mancienne,New England Revolution,D,400000.00,440000.00
Kekuta,Manneh,New England Revolution,F,475000.00,491667.00
Mauro,Manotas,Houston Dynamo,F,1200000.00,1345000.00
JT,Marcinkowski,San Jose Earthquakes,GK,150000.00,162000.00
Marko,Maric,Houston Dynamo,GK,450000.00,498250.00
Paul,Marie,San Jose Earthquakes,D,81375.00,81375.00
Jahkeele,Marshall-Rutty,Toronto FC,F,63547.00,70389.00
Josef,Martinez,Atlanta United,F,3250000.00,3308333.00
Tomas,Martinez,Houston Dynamo,M,450000.00,632925.00
Jose Andres,Martinez,Philadelphia Union,M,125000.00,140125.00
Doug,Martinez,Real Salt Lake,F,63547.00,63547.00
Felipe,Martins,DC United,M,530000.00,530000.00
Luis,Martins,Sporting Kansas City,D,360000.00,360000.00
Ronald,Matarrita,New York City FC,D,350000.00,470000.00
Darren,Mattocks,FC Cincinnati,F,520000.00,520000.00
Blaise,Matuidi,Inter Miami,M,1333332.00,1333332.00
Jimmy,Maurer,FC Dallas,GK,137500.00,140000.00
Chris,Mavinga,Toronto FC,D,750000.00,787500.00
Olivier,Mbaizo,Philadelphia Union,D,81375.00,81375.00
Tommy,McCabe,FC Cincinnati,M,63547.00,63547.00
John,McCarthy,Inter Miami,GK,105000.00,111583.00
Dax,McCarty,Nashville SC,M,700000.00,700000.00
Erik,McCue,Houston Dynamo,D,63547.00,63547.00
Zac,McGraw,Portland Timbers,D,63547.00,63547.00
Riley,Mcgree,Major League Soccer,M,170000.00,180000.00
Kendall,McIntosh,New York Red Bulls,GK,81375.00,81375.00
Mark,McKenzie,Philadelphia Union,D,220000.00,257000.00
Jimmy,McLaughlin,FC Cincinnati,M,81375.00,81375.00
Thomas,McNamara,New England Revolution,M,175000.00,175000.00
Ryan,Meara,New York Red Bulls,GK,237000.00,237000.00
Jesus,Medina,New York City FC,M,850000.00,970833.00
Alvaro,Medran,Chicago Fire,M,1000000.00,1055000.00
Jimmy,Medranda,Seattle Sounders FC,M-D,170504.00,170504.00
Haris,Medunjanin,FC Cincinnati,M,545000.00,600750.00
Phelipe,Megiolaro,FC Dallas,GK,100000.00,119000.00
Tim,Melia,Sporting Kansas City,GK,350000.00,354167.00
Jhegson Sebastián,Méndez,Orlando City SC,M,500000.00,536750.00
Jonathan,Mensah,Columbus Crew,D,800004.00,894004.00
Justin,Meram,Real Salt Lake,M,425000.00,425000.00
Bryan,Meredith,Vancouver Whitecaps,GK,81375.00,81375.00
Romain,Metanire,Minnesota United,D,400000.00,499250.00
Patrick,Metcalfe,Vancouver Whitecaps,M,63547.00,63547.00
Fernando,Meza,Atlanta United,D,880000.00,880000.00
Nicolas,Mezquida,Colorado Rapids,M,350000.00,380000.00
Benji,Michel,Orlando City SC,F,95000.00,101250.00
Djordje,Mihailovic,Chicago Fire,M,126000.00,129600.00
David,Milinkovic,Vancouver Whitecaps,M,180000.00,200000.00
Tyler,Miller,Minnesota United,GK,375000.00,395938.00
Eric,Miller,Nashville SC,D,124675.00,140550.00
Kamal,Miller,Orlando City SC,D,63547.00,63547.00
Miguel,Mina Nazarit,Nashville SC,D,350000.00,544375.00
Ben,Mines,New York Red Bulls,M,81375.00,87389.00
Joao Paulo,Mior,Seattle Sounders FC,M,1000000.00,1050000.00
Alexandru,Mitrita,New York City FC,F,600000.00,600000.00
Antonio,Mlinar Delamea,New England Revolution,D,450000.00,450000.00
