FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp
Maren,Haile-Selassie,Chicago Fire,M,264000.00,279800.00
Fabian,Herbers,Chicago Fire,M,310000.00,331250.00
Kei,Kamara,Chicago Fire,F,200000.00,210000.00
Georgios,Koutsias,Chicago Fire,F,470800.00,470800.00
Alex,Monis,Chicago Fire,M,85444.00,87344.00
Chris,Mueller,Chicago Fire,M,600000.00,662320.00
Federico,Navarro,Chicago Fire,D-M,450000.00,507500.00
Miguel,Navarro,Chicago Fire,D,260004.00,299004.00
Wyatt,Omsberg,Chicago Fire,D,170000.00,187000.00
Sergio,Oregel,Chicago Fire,M,67360.00,67360.00
Mauricio,Pineda,Chicago Fire,D,255000.00,286220.00
Kacper,Przybylko,Chicago Fire,F,1100004.00,1212504.00
Justin,Reynolds,Chicago Fire,D,67360.00,67360.00
Spencer,Richey,Chicago Fire,GK,132000.00,132000.00
Allan,Rodriguez,Chicago Fire,D-M,85444.00,87344.00
Missael,Rodriguez,Chicago Fire,F,67360.00,67360.00
Xherdan,Shaqiri,Chicago Fire,M-F,7350000.00,8153000.00
Arnaud,Souquet,Chicago Fire,D,600000.00,679667.00
Carlos,Teran,Chicago Fire,D,260004.00,350004.00
Jairo,Torres,Chicago Fire,M,1100004.00,1469337.00
Lalas,Abubakar,Colorado Rapids,D,665000.00,702125.00
Max,Alves da Silva,Colorado Rapids,M-F,232000.00,313360.00
Sebastian,Anderson,Colorado Rapids,D,120000.00,121667.00
Cole,Bassett,Colorado Rapids,M-F,450000.00,450000.00
Steven,Beitashour,Colorado Rapids,D,150000.00,172500.00
Moise,Bombito,Colorado Rapids,D,67360.00,85572.00
Kevin,Cabral,Colorado Rapids,M,1800000.00,1800000.00
Daniel,Chacon,Colorado Rapids,D,67360.00,75110.00
Luis,Diaz,Colorado Rapids,M,500000.00,533900.00
Michael,Edwards,Colorado Rapids,D,125000.00,125000.00
Braian,Galvan,Colorado Rapids,M,365700.00,462022.00
Alex,Gersbach,Colorado Rapids,D,230000.00,270433.00
Andrew,Gutman,Colorado Rapids,D,350000.00,381250.00
Calvin,Harris,Colorado Rapids,M,100000.00,113000.00
Marko,Ilic,Colorado Rapids,GK,420000.00,442850.00
Aboubacar,Keita,Colorado Rapids,D,215000.00,245313.00
Oliver,Larraz,Colorado Rapids,M,85444.00,85444.00
Jonathan,Lewis,Colorado Rapids,M,410000.00,435000.00
Danny,Leyva,Colorado Rapids,D-M,200000.00,224900.00
Andreas,Maxso,Colorado Rapids,D,1100000.00,1292500.00
Rafael,Navarro Leal,Colorado Rapids,F,1100000.00,1427708.00
Sam,Nicholson,Colorado Rapids,M,325000.00,360313.00
Jack,Price,Colorado Rapids,M,762500.00,825000.00
Ralph,Priso-Mbongue,Colorado Rapids,D-M,89716.00,89716.00
Abraham,Rodriguez,Colorado Rapids,GK,88200.00,88200.00
Connor,Ronan,Colorado Rapids,M,460000.00,512400.00
Keegan,Rosenberry,Colorado Rapids,D,400000.00,400000.00
Diego,Rubio,Colorado Rapids,F,660000.00,714667.00
Sidnei,Tavares,Colorado Rapids,M,525000.00,750600.00
Jackson,Travis,Colorado Rapids,D,67360.00,69860.00
Danny,Wilson,Colorado Rapids,D,330000.00,354750.00
Darren,Yapi,Colorado Rapids,F,85444.00,96277.00
William,Yarbrough,Colorado Rapids,GK,400000.00,475000.00
Malte,Amundsen,Columbus Crew,D,300000.00,338700.00
Max,Arfsten,Columbus Crew,M,67360.00,69205.00
Evan,Bush,Columbus Crew,GK,88200.00,88200.00
Rudy,Camacho,Columbus Crew,D,500000.00,554000.00
Yevgen,Cheberko,Columbus Crew,D,370000.00,418250.00
Mohamed,Farsi,Columbus Crew,D,67360.00,74735.00
Julian,Gressel,Columbus Crew,M,884000.00,930406.00
Cucho,Hernandez,Columbus Crew,F,2600000.00,2886000.00
Keegan,Hughes,Columbus Crew,D,85444.00,85444.00
Alexandru,Matan,Columbus Crew,M,450000.00,483250.00
Jimmy,Medranda,Columbus Crew,D,300000.00,331250.00
Kevin,Molino,Columbus Crew,M,735367.00,735367.00
Steven,Moreira,Columbus Crew,D,700000.00,782708.00
Aidan,Morris,Columbus Crew,M,500000.00,562500.00
Jake,Morris,Columbus Crew,D,85444.00,85444.00
Darlington,Nagbe,Columbus Crew,M,1800000.00,1800000.00
Isaiah,Parente,Columbus Crew,M,85444.00,89444.00
Philip,Quinton,Columbus Crew,D,67360.00,67360.00
Christian,Ramirez,Columbus Crew,F,400000.00,445833.00
Diego,Rossi,Columbus Crew,M,2625000.00,2677000.00
Jacen,Russell-Rowe,Columbus Crew,F,67360.00,74749.00
Will,Sands,Columbus Crew,D,85444.00,91694.00
Patrick,Schulte,Columbus Crew,GK,88200.00,103178.00
Brady,Scott,Columbus Crew,GK,88200.00,88200.00
Gustavo,Vallecilla,Columbus Crew,D,336000.00,368880.00
Josh,Williams,Columbus Crew,D,325000.00,325000.00
Yaw,Yeboah,Columbus Crew,M,600000.00,663750.00
Sean,Zawadzki,Columbus Crew,M,88200.00,93200.00
Matai,Akinmboni,DC United,D,67360.00,76860.00
Yamil,Asad,DC United,M,100000.00,100000.00
Christian,Benteke,DC United,F,4250000.00,4432778.00
Steve,Birnbaum,DC United,D,815000.00,815000.00
Alex,Bono,DC United,GK,85444.00,105444.00
Russell,Canouse,DC United,M,575000.00,575000.00
Gabriel,Cordeiro Pirani,DC United,M,530000.00,596700.00
Cristian,Dajome,DC United,M,900000.00,965625.00
Eric,Davis,DC United,D,180000.00,212500.00
Chris,Durkin,DC United,D-M,425000.00,481250.00
Jose,Fajardo,DC United,F,240000.00,269500.00
Kristian,Fletcher,DC United,M,85444.00,104953.00
Jeremy,Garay,DC United,D-M,67360.00,71410.00
Jacob,Greene,DC United,D,89716.00,92716.00
Ruan,Gregorio Teixeira,DC United,D,400000.00,400000.00
Brendan,Hines-Ike,DC United,D,425000.00,467917.00
Jackson,Hopkins,DC United,F,85444.00,85730.00
Erik,Hurtado,DC United,F,85444.00,102216.00
Mohanad,Jeahze,DC United,D,660000.00,660000.00
Mateusz,Klich,DC United,M,1900000.00,2093588.00
Theodore,Ku-DiPietro,DC United,M-F,85444.00,85444.00
Tyler,Miller,DC United,GK,400000.00,425000.00
Andy,Najar,DC United,D,450000.00,450000.00
Donovan,Pines,DC United,D,200000.00,202000.00
Nigel,Robertha,DC United,F,550000.00,646542.00
Martin,Rodriguez,DC United,M,1000000.00,1266200.00
Gaoussou,Samake,DC United,D,85444.00,85444.00
Pedro,Santos,DC United,M,350000.00,390000.00
Hayden,Sargis,DC United,D,85444.00,85444.00
Derrick,Williams,DC United,D,800000.00,871458.00
Luis,Zamudio,DC United,GK,85444.00,85444.00
Luciano,Acosta,FC Cincinnati,M-F,1943500.00,2222854.00
London,Aghedo,FC Cincinnati,D,67360.00,67360.00
Joey,Akpunonu,FC Cincinnati,D,67360.00,69860.00
Marco,Angulo,FC Cincinnati,D-M,275000.00,323000.00
Santiago,Arias,FC Cincinnati,D,550000.00,611354.00
Dominique,Badji,FC Cincinnati,F,550000.00,605000.00
Alvaro,Barreal,FC Cincinnati,M,300000.00,519297.00
Aaron,Boupendza,FC Cincinnati,F,720000.00,1127600.00
Roman,Celentano,FC Cincinnati,GK,100000.00,149000.00
Isaiah,Foster,FC Cincinnati,D,85444.00,89823.00
Raymon,Gaddis,FC Cincinnati,D,300000.00,300000.00
Nick,Hagglund,FC Cincinnati,D,175000.00,188521.00
Bret,Halsey,FC Cincinnati,D,85444.00,94194.00
Stiven,Jimenez,FC Cincinnati,D-M,67360.00,67360.00
Alec,Kann,FC Cincinnati,GK,200000.00,220833.00
Yuya,Kubo,FC Cincinnati,M-F,1091000.00,1206750.00
Evan,Louro,FC Cincinnati,GK,88200.00,88200.00
Matt,Miazga,FC Cincinnati,D,1500000.00,1500000.00
Junior,Moreno,FC Cincinnati,D-M,349992.00,398741.00
Yerson,Mosquera,FC Cincinnati,D,600000.00,650000.00
Ian,Murphy,FC Cincinnati,D,72050.00,74300.00
Obinna,Nwobodo,FC Cincinnati,D-M,1155000.00,1289400.00
Arquimides,Ordonez,FC Cincinnati,F,85444.00,88981.00
Malik,Pinto,FC Cincinnati,D-M,67360.00,67360.00
Alvas,Powell,FC Cincinnati,D,190000.00,207000.00
Harrison,Robledo,FC Cincinnati,D-M,85444.00,106336.00
Sergio,Santos,FC Cincinnati,F,700000.00,814375.00
Gerardo,Valenzuela,FC Cincinnati,M-F,67360.00,84902.00
Brandon,Vazquez,FC Cincinnati,F,900000.00,1041000.00
Paul,Walters,FC Cincinnati,GK,67360.00,75327.00
Eugene,Ansah,FC Dallas,M,200000.00,302833.00
Paul,Arriola,FC Dallas,M,1550000.00,1729400.00
Nkosi Tafari,Burgess,FC Dallas,D,240750.00,240750.00
Antonio,Carrera,FC Dallas,GK,85444.00,104963.00
Geovane,de Jesus Rocha,FC Dallas,D,250000.00,297000.00
Herbert,Endeley,FC Dallas,D,67360.00,67360.00
Marco,Farfan,FC Dallas,D,425000.00,457813.00
Jesus,Ferreira,FC Dallas,F,1650000.00,1852000.00
Liam,Fraser,FC Dallas,D-M,130000.00,157750.00
Sebastien,Ibeagha,FC Dallas,D,520000.00,583625.00
Asier,Illarramendi,FC Dallas,D-M,300000.00,339750.00
Jesus,Jimenez,FC Dallas,F,1100000.00,1219927.00
Sam,Junqua,FC Dallas,D,85444.00,93777.00
Bernard,Kamungo,FC Dallas,M,85444.00,85444.00
Amet,Korca,FC Dallas,D,85444.00,85444.00
Sebastian,Lletget,FC Dallas,M,700000.00,791250.00
Jose Antonio,Martinez,FC Dallas,D,700000.00,773000.00
Jimmy,Maurer,FC Dallas,GK,300000.00,317938.00
Jose,Mulato,FC Dallas,F,85444.00,123627.00
Nolan,Norris,FC Dallas,D,67360.00,86002.00
Tsiki,Ntsabeleng,FC Dallas,M-F,85444.00,85444.00
Jader,Obrian,FC Dallas,M,382500.00,467100.00
Maarten,Paes,FC Dallas,GK,300000.00,337500.00
Isaiah,Parker,FC Dallas,D,67360.00,77360.00
Paxton,Pomykal,FC Dallas,M-F,800000.00,908000.00
Facundo,Quignon,FC Dallas,D-M,836000.00,890627.00
Tarik,Scott,FC Dallas,M,67360.00,83302.00
Dante,Sealy,FC Dallas,M,250000.00,277301.00
Collin,Smith,FC Dallas,D,130000.00,135000.00
Ema,Twumasi,FC Dallas,D,320000.00,339300.00
Alan,Velasco,FC Dallas,M,1200000.00,1401000.00
Ifunanyachi,Achara,Houston Dynamo,F,85444.00,85444.00
Ibrahim,Aliyu,Houston Dynamo,F,425004.00,476383.00
Charles,Auguste,Houston Dynamo,M,67360.00,71110.00
Beto,Avila,Houston Dynamo,F,67360.00,67360.00
Corey,Baird,Houston Dynamo,F,550000.00,581031.00
Ethan,Bartlow,Houston Dynamo,D,125000.00,135000.00
Amine,Bassi,Houston Dynamo,M-F,550000.00,550000.00
Luis,Caicedo,Houston Dynamo,D-M,110000.00,110000.00
Adalberto,Carrasquilla,Houston Dynamo,M,500000.00,550224.00
Steve,Clark,Houston Dynamo,GK,560000.00,619281.00
Artur,de Lima,Houston Dynamo,D-M,600000.00,651633.00
Griffin,Dorsey,Houston Dynamo,D,150000.00,165000.00
Micael,dos Santos Silva,Houston Dynamo,D,120000.00,134250.00
Franco,Escobar,Houston Dynamo,D,475000.00,524167.00
Sebastian,Ferreira,Houston Dynamo,F,1760000.00,2130200.00
Ivan,Franco,Houston Dynamo,M,335000.00,384250.00
Chase,Gasper,Houston Dynamo,D,400000.00,425000.00
Teenage,Hadebe,Houston Dynamo,D,1122900.00,1288077.00
Hector,Herrera,Houston Dynamo,M,4750000.00,5246875.00
Sebastian,Kowalczyk,Houston Dynamo,M-F,85444.00,155062.00
Mujeeb,Murana,Houston Dynamo,D,67360.00,67360.00
Michael,Nelson,Houston Dynamo,GK,135000.00,149500.00
Nelson,Quinones,Houston Dynamo,M,216996.00,237890.00
Brooklyn,Raines,Houston Dynamo,M,85444.00,103507.00
Daniel,Rios,Houston Dynamo,M-F,85444.00,89886.00
Tate,Schmitt,Houston Dynamo,D,85444.00,85444.00
Brad,Smith,Houston Dynamo,D,375000.00,416875.00
Daniel,Steres,Houston Dynamo,D,355000.00,402175.00
Erik,Sviatchenko,Houston Dynamo,D,410532.00,460532.00
Andrew,Tarbell,Houston Dynamo,GK,250000.00,280000.00
Thor,Ulfarsson,Houston Dynamo,M-F,85444.00,97643.00
Xavier,Valdez,Houston Dynamo,GK,85444.00,95155.00
Matias,Vera,Houston Dynamo,D-M,550000.00,622813.00
Jordi,Alba,Inter Miami,D,1000000.00,1250000.00
Noah,Allen,Inter Miami,D,67360.00,67360.00
Dixon,Arroyo,Inter Miami,D-M,150000.00,297708.00
Tomas,Aviles,Inter Miami,D,360000.00,387500.00
Edison,Azcona,Inter Miami,M,85444.00,85444.00
Shanyder,Borgelin,Inter Miami,F,67360.00,69860.00
Sergio,Busquets,Inter Miami,D-M,1500000.00,1775000.00
Drake,Callender,Inter Miami,GK,300000.00,355917.00
Leonardo,Campana,Inter Miami,F,549996.00,672329.00
Benja,Cremaschi,Inter Miami,M,67360.00,69360.00
Gregore,de Magalhaes da Silva,Inter Miami,D-M,725000.00,961250.00
CJ,dos Santos,Inter Miami,GK,67360.00,72660.00
Facundo,Farias,Inter Miami,M-F,500000.00,525000.00
Ian,Fray,Inter Miami,D,110000.00,110000.00
Diego,Gomez,Inter Miami,M,500000.00,504167.00
Leandro,Gonzalez Pirez,Inter Miami,D,935004.00,1095254.00
Corentin,Jean,Inter Miami,F,720000.00,788400.00
Cole,Jensen,Inter Miami,GK,67360.00,67360.00
Sergiy,Kryvtsov,Inter Miami,D,555500.00,614500.00
Jake,LaCava,Inter Miami,M,85444.00,85444.00
Josef,Martinez,Inter Miami,F,4000000.00,4391667.00
Christopher,McVey,Inter Miami,D,219996.00,244296.00
Lionel,Messi,Inter Miami,M,12000000.00,20446667.00
Kamal,Miller,Inter Miami,D,375000.00,420000.00
Santiago,Morales,Inter Miami,M-F,67360.00,75693.00
Franco,Negri,Inter Miami,D,225000.00,317500.00
Harvey,Neville,Inter Miami,D,67360.00,67360.00
David,Ochoa,Inter Miami,D-M,67360.00,69360.00
Jean Mota,Oliveira de Sousa,Inter Miami,M,750000.00,828750.00
Robbie,Robinson,Inter Miami,M,200000.00,231000.00
Emerson,Rodriguez,Inter Miami,M,330000.00,365700.00
Ryan,Sailor,Inter Miami,D,85444.00,85444.00
Nicolas,Stefanelli,Inter Miami,F,400000.00,441667.00
Lawson,Sunderland,Inter Miami,M,67360.00,67360.00
Robert,Taylor,Inter Miami,M,276000.00,302900.00
Victor,Ulloa,Inter Miami,D-M,250000.00,250000.00
Felipe,Valencia,Inter Miami,M,85444.00,85444.00
DeAndre,Yedlin,Inter Miami,D,825000.00,873750.00
Daniel,Aguirre,LA Galaxy,M,85444.00,85444.00
Tony,Alfaro,LA Galaxy,D,120000.00,120000.00
Julian,Aude,LA Galaxy,D,275000.00,285000.00
Michael,Barrios,LA Galaxy,M,650000.00,680000.00
Jonathan,Bond,LA Galaxy,GK,475000.00,525833.00
Tyler,Boyd,LA Galaxy,M,275000.00,350000.00
Gaston,Brugman,LA Galaxy,D-M,1200000.00,1409000.00
Martin,Caceres,LA Galaxy,D,500004.00,556671.00
Lucas Felipe,Calegari,LA Galaxy,D,550000.00,611564.00
Edwin,Cerrillo,LA Galaxy,D-M,149500.00,164500.00
Douglas,Costa,LA Galaxy,M,3000000.00,4508333.00
Mauricio,Cuevas,LA Galaxy,D,100000.00,118500.00
Mark,Delgado,LA Galaxy,M,750000.00,826250.00
Raheem,Edwards,LA Galaxy,D,315000.00,347500.00
Diego,Fagundez,LA Galaxy,M,1000000.00,1060000.00
Marcus,Ferkranus,LA Galaxy,D,125000.00,138625.00
Javier,Hernandez Balcazar,LA Galaxy,F,6000000.00,7443750.00
Dejan,Joveljic,LA Galaxy,F,651250.00,651250.00
Preston,Judd,LA Galaxy,F,67360.00,67360.00
Jonathan,Klinsmann,LA Galaxy,GK,200004.00,200004.00
Kelvin,Leerdam,LA Galaxy,D,300000.00,335000.00
Chris,Mavinga,LA Galaxy,D,399996.00,452496.00
Novak,Micovic,LA Galaxy,GK,67360.00,67360.00
Jalen,Neal,LA Galaxy,D,125000.00,138625.00
Jonathan,Perez,LA Galaxy,M,250000.00,283000.00
Riqui,Puig,LA Galaxy,M,1650000.00,1732500.00
Uri,Rosell,LA Galaxy,D-M,500000.00,500000.00
Adam,Saldana,LA Galaxy,M,93989.00,93989.00
Billy,Sharp,LA Galaxy,F,240000.00,240000.00
Gino,Vivi,LA Galaxy,M,67360.00,67360.00
Maya,Yoshida,LA Galaxy,D,800000.00,893334.00
Eriq,Zavaleta,LA Galaxy,D,85444.00,85444.00
Kellyn,Acosta,LAFC,D-M,1250000.00,1365000.00
Stipe,Biuk,LAFC,M,650000.00,650000.00
Mateusz,Bogusz,LAFC,M-F,650000.00,650000.00
Denis,Bouanga,LAFC,M,2083333.00,2472222.00
Giorgio,Chiellini,LAFC,D,1000000.00,1075000.00
Maxime,Crepeau,LAFC,GK,350000.00,377500.00
Danny,Crisostomo,LAFC,D-M,85444.00,85444.00
Bajung,Darboe,LAFC,M,67360.00,79740.00
Erik,Duenas,LAFC,M,125000.00,127000.00
Mamadou,Fall,LAFC,D,149000.00,161750.00
Julian,Gaines,LAFC,D,104004.00,107337.00
Francisco,Ginella,LAFC,M,475000.00,516667.00
Mario,Gonzalez,LAFC,F,888500.00,888500.00
Ryan,Hollingshead,LAFC,D,515000.00,515000.00
Eldin,Jakupovic,LAFC,GK,100000.00,112000.00
Filip,Krastev,LAFC,M,500000.00,557000.00
Tony,Leone,LAFC,D,125000.00,127000.00
Aaron,Long,LAFC,D,1199772.00,1243056.00
Denil,Maldonado,LAFC,D,355000.00,386167.00
John,McCarthy,LAFC,GK,115000.00,121667.00
Jesus,Murillo,LAFC,D,450000.00,509500.00
Cristian,Olivera,LAFC,M,650000.00,650000.00
Nathan,Ordaz,LAFC,F,85444.00,87944.00
Diego,Palacios,LAFC,D,540000.00,564000.00
Sergi,Palencia,LAFC,D,225000.00,432500.00
Abraham,Romero,LAFC,GK,85444.00,85444.00
Diego,Rosales,LAFC,D,67360.00,67360.00
Ilie,Sanchez,LAFC,D-M,1207500.00,1207500.00
Eddie,Segura,LAFC,D,450000.00,450000.00
Timothy,Tillman,LAFC,M,500000.00,537500.00
Christian,Torres,LAFC,M,112500.00,123165.00
Mohamed,Traore,LAFC,D,125000.00,125000.00
Carlos,Vela,LAFC,M,3000000.00,4383900.00
Jozy,Altidore,Major League Soccer,F,2381139.00,2939963.00
Adam,Armour,Major League Soccer,D,85444.00,85444.00
Pablo,Bonilla,Major League Soccer,D,135000.00,147667.00
Sega,Coulibaly,Major League Soccer,D,480000.00,517000.00
Dom,Dwyer,Major League Soccer,F,85444.00,85444.00
Chris,Gloster,Major League Soccer,D,250000.00,260000.00
Nick,Marsman,Major League Soccer,GK,474996.00,587184.00
Dantouma,Toure,Major League Soccer,M,85444.00,100062.00
Kenneth,Vermeer,Major League Soccer,GK,387334.00,387334.00
Collen,Warner,Major League Soccer,M,85444.00,85444.00
Kervin,Arriaga,Minnesota United,D-M,170000.00,189667.00
Michael,Boxall,Minnesota United,D,650000.00,703097.00
Ethan,Bristow,Minnesota United,D,85444.00,136630.00
Bakaye,Dibassy,Minnesota United,D,600000.00,661250.00
